wavelength,flux,flux_err,flux_noskysub,flux_err_noskysub
3748.75,-7.58086e-18,3.14055e-17,3.76822e-18,3.14055e-17
3749.00,-1.13814e-17,3.12614e-17,-5.03953e-19,3.12614e-17
3749.25,-1.87138e-18,3.11455e-17,8.81226e-18,3.11455e-17
3749.50,4.83034e-17,3.10465e-17,5.89567e-17,3.10465e-17
3749.75,-4.56910e-17,3.09528e-17,-3.50206e-17,3.09528e-17
3750.00,-4.64992e-17,3.08597e-17,-3.58113e-17,3.08597e-17
3750.25,-3.21054e-17,3.07718e-17,-2.13537e-17,3.07718e-17
3750.50,-1.53134e-17,3.06920e-17,-4.41923e-18,3.06920e-17
3750.75,-1.93942e-17,3.06338e-17,-8.14354e-18,3.06338e-17
3751.00,3.15807e-17,3.06017e-17,4.34464e-17,3.06017e-17
3751.25,-1.65182e-17,3.05563e-17,-4.17418e-18,3.05563e-17
3751.50,-3.94221e-17,3.04908e-17,-2.68076e-17,3.04908e-17
3751.75,-1.84861e-17,3.03965e-17,-5.89383e-18,3.03965e-17
3752.00,2.29794e-17,3.02328e-17,3.48467e-17,3.02328e-17
3752.25,8.09372e-18,3.00768e-17,1.93116e-17,3.00768e-17
3752.50,1.20599e-17,2.99572e-17,2.29909e-17,2.99572e-17
3752.75,1.08189e-17,2.98542e-17,2.16249e-17,2.98542e-17
3753.00,-5.73321e-18,2.97621e-17,5.05261e-18,2.97621e-17
3753.25,3.93318e-17,2.96742e-17,5.01357e-17,2.96742e-17
3753.50,-3.04009e-18,2.95854e-17,7.77130e-18,2.95854e-17
3753.75,-2.43230e-17,2.94969e-17,-1.35044e-17,2.94969e-17
3754.00,-2.85189e-17,2.94096e-17,-1.76880e-17,2.94096e-17
3754.25,-1.56211e-17,2.93242e-17,-4.76190e-18,2.93242e-17
3754.50,-4.55183e-18,2.92560e-17,6.50303e-18,2.92560e-17
3754.75,1.13545e-18,2.92153e-17,1.26606e-17,2.92153e-17
3755.00,1.16600e-17,2.91996e-17,2.39065e-17,2.91996e-17
3755.25,1.63845e-17,2.92023e-17,2.95343e-17,2.92023e-17
3755.50,-2.44642e-17,2.92243e-17,-1.02160e-17,2.92243e-17
3755.75,-1.56325e-17,2.91527e-17,-1.24024e-18,2.91527e-17
3756.00,-8.82754e-18,2.89791e-17,4.66889e-18,2.89791e-17
3756.25,-7.24091e-18,2.87871e-17,5.17284e-18,2.87871e-17
3756.50,-1.22498e-17,2.86041e-17,-8.27850e-19,2.86041e-17
3756.75,-2.73761e-17,2.84759e-17,-1.63974e-17,2.84759e-17
3757.00,-3.70993e-18,2.83868e-17,7.21509e-18,2.83868e-17
3757.25,-3.41775e-18,2.83017e-17,7.48889e-18,2.83017e-17
3757.50,-1.71435e-17,2.82183e-17,-6.24183e-18,2.82183e-17
3757.75,-4.16332e-17,2.81355e-17,-3.07344e-17,2.81355e-17
3758.00,-3.21739e-17,2.80553e-17,-2.12554e-17,2.80553e-17
3758.25,-5.07118e-18,2.79801e-17,5.91324e-18,2.79801e-17
3758.50,-9.94612e-18,2.79160e-17,1.21054e-18,2.79160e-17
3758.75,-2.08108e-17,2.78612e-17,-9.39314e-18,2.78612e-17
3759.00,2.93574e-18,2.78177e-17,1.47256e-17,2.78177e-17
3759.25,8.76555e-18,2.77643e-17,2.08240e-17,2.77643e-17
3759.50,3.07986e-17,2.77102e-17,4.31166e-17,2.77102e-17
3759.75,2.41192e-17,2.76679e-17,3.68116e-17,2.76679e-17
3760.00,6.77752e-20,2.76289e-17,1.31615e-17,2.76289e-17
3760.25,1.95209e-17,2.75619e-17,3.27292e-17,2.75619e-17
3760.50,2.83767e-17,2.74292e-17,4.10302e-17,2.74292e-17
3760.75,-1.52515e-17,2.72909e-17,-3.21023e-18,2.72909e-17
3761.00,-3.17237e-17,2.71597e-17,-2.02249e-17,2.71597e-17
3761.25,-9.03482e-19,2.70434e-17,1.02005e-17,2.70434e-17
3761.50,1.13315e-17,2.69492e-17,2.22589e-17,2.69492e-17
3761.75,-1.05399e-17,2.68699e-17,3.58937e-19,2.68699e-17
3762.00,-9.57466e-18,2.67925e-17,1.31186e-18,2.67925e-17
3762.25,-1.82813e-19,2.67160e-17,1.06988e-17,2.67160e-17
3762.50,9.10806e-18,2.66401e-17,1.99870e-17,2.66401e-17
3762.75,1.49190e-18,2.65656e-17,1.23776e-17,2.65656e-17
3763.00,1.33392e-17,2.64903e-17,2.42217e-17,2.64903e-17
3763.25,-7.65556e-18,2.64155e-17,3.22373e-18,2.64155e-17
3763.50,-3.46999e-17,2.63410e-17,-2.38239e-17,2.63410e-17
3763.75,-1.61578e-17,2.62670e-17,-5.28171e-18,2.62670e-17
3764.00,-2.36308e-17,2.61941e-17,-1.27477e-17,2.61941e-17
3764.25,-7.67241e-18,2.61241e-17,3.24433e-18,2.61241e-17
3764.50,-6.84654e-18,2.60680e-17,4.23916e-18,2.60680e-17
3764.75,-1.58262e-17,2.60322e-17,-4.37054e-18,2.60322e-17
3765.00,1.86528e-17,2.60579e-17,3.11005e-17,2.60579e-17
3765.25,5.46293e-17,2.60596e-17,6.78258e-17,2.60596e-17
3765.50,3.36062e-17,2.59723e-17,4.66427e-17,2.59723e-17
3765.75,6.31560e-18,2.58530e-17,1.88621e-17,2.58530e-17
3766.00,-9.40075e-18,2.57207e-17,2.51892e-18,2.57207e-17
3766.25,-7.03794e-18,2.56107e-17,4.47926e-18,2.56107e-17
3766.50,2.02056e-17,2.55501e-17,3.18174e-17,2.55501e-17
3766.75,7.03666e-18,2.54943e-17,1.87888e-17,2.54943e-17
3767.00,-1.54437e-17,2.54284e-17,-3.65721e-18,2.54284e-17
3767.25,-2.18025e-17,2.53360e-17,-1.02554e-17,2.53360e-17
3767.50,-8.49953e-19,2.52274e-17,1.02901e-17,2.52274e-17
3767.75,-1.12654e-18,2.51480e-17,9.89717e-18,2.51480e-17
3768.00,-1.07580e-17,2.50757e-17,2.17802e-19,2.50757e-17
3768.25,-1.88241e-17,2.50081e-17,-7.85197e-18,2.50081e-17
3768.50,1.47036e-19,2.49426e-17,1.11328e-17,2.49426e-17
3768.75,1.49305e-17,2.48779e-17,2.59349e-17,2.48779e-17
3769.00,1.28123e-19,2.48128e-17,1.11419e-17,2.48128e-17
3769.25,-1.53122e-17,2.47482e-17,-4.28900e-18,2.47482e-17
3769.50,-2.60822e-17,2.46841e-17,-1.50497e-17,2.46841e-17
3769.75,-3.03062e-17,2.46211e-17,-1.92550e-17,2.46211e-17
3770.00,-2.38269e-17,2.45582e-17,-1.27600e-17,2.45582e-17
3770.25,-2.13643e-17,2.44960e-17,-1.02764e-17,2.44960e-17
3770.50,-1.81118e-18,2.44382e-17,9.33821e-18,2.44382e-17
3770.75,4.13026e-17,2.43869e-17,5.25760e-17,2.43869e-17
3771.00,-4.10158e-19,2.43665e-17,1.12994e-17,2.43665e-17
3771.25,2.37627e-17,2.43331e-17,3.57750e-17,2.43331e-17
3771.50,2.83990e-17,2.42703e-17,4.04139e-17,2.42703e-17
3771.75,1.74615e-17,2.41883e-17,2.92804e-17,2.41883e-17
3772.00,-9.63700e-18,2.40917e-17,1.83518e-18,2.40917e-17
3772.25,1.80905e-17,2.40088e-17,2.93525e-17,2.40088e-17
3772.50,1.03705e-17,2.39460e-17,2.16245e-17,2.39460e-17
3772.75,1.10997e-18,2.38917e-17,1.24398e-17,2.38917e-17
3773.00,-8.28690e-18,2.38451e-17,3.19546e-18,2.38451e-17
3773.25,-2.03755e-17,2.38112e-17,-8.61481e-18,2.38112e-17
3773.50,-7.42378e-19,2.37846e-17,1.13704e-17,2.37846e-17
3773.75,1.53377e-17,2.37494e-17,2.77114e-17,2.37494e-17
3774.00,2.77560e-17,2.37131e-17,4.03771e-17,2.37131e-17
3774.25,3.09571e-17,2.36739e-17,4.37935e-17,2.36739e-17
3774.50,-1.51582e-17,2.36209e-17,-2.25047e-18,2.36209e-17
3774.75,4.43042e-17,2.35111e-17,5.67017e-17,2.35111e-17
3775.00,1.98872e-17,2.34096e-17,3.18578e-17,2.34096e-17
3775.25,-1.94471e-18,2.33423e-17,9.94333e-18,2.33423e-17
3775.50,1.94327e-17,2.33298e-17,3.17938e-17,2.33298e-17
3775.75,-2.09752e-17,2.35109e-17,-6.15216e-18,2.35109e-17
3776.00,1.98721e-17,2.36348e-17,3.65844e-17,2.36348e-17
3776.25,2.09458e-17,2.36027e-17,3.79309e-17,2.36027e-17
3776.50,8.63504e-18,2.34515e-17,2.46512e-17,2.34515e-17
3776.75,1.32722e-17,2.31874e-17,2.71555e-17,2.31874e-17
3777.00,-1.38730e-18,2.29639e-17,1.07927e-17,2.29639e-17
3777.25,2.48491e-17,2.28578e-17,3.65285e-17,2.28578e-17
3777.50,1.90432e-17,2.27792e-17,3.05030e-17,2.27792e-17
3777.75,-1.81569e-18,2.27225e-17,9.64092e-18,2.27225e-17
3778.00,3.17956e-17,2.26899e-17,4.34867e-17,2.26899e-17
3778.25,4.96310e-17,2.27043e-17,6.20304e-17,2.27043e-17
3778.50,1.97039e-17,2.27075e-17,3.26919e-17,2.27075e-17
3778.75,5.28538e-20,2.26894e-17,1.34099e-17,2.26894e-17
3779.00,5.69418e-19,2.26441e-17,1.40138e-17,2.26441e-17
3779.25,-1.94476e-17,2.25677e-17,-6.23713e-18,2.25677e-17
3779.50,-4.01911e-18,2.24525e-17,8.55753e-18,2.24525e-17
3779.75,-4.34437e-19,2.23447e-17,1.15827e-17,2.23447e-17
3780.00,-6.39262e-18,2.22511e-17,5.20610e-18,2.22511e-17
3780.25,-2.20332e-17,2.21801e-17,-1.06260e-17,2.21801e-17
3780.50,-1.66115e-17,2.21255e-17,-5.23259e-18,2.21255e-17
3780.75,-4.41849e-18,2.20741e-17,6.95983e-18,2.20741e-17
3781.00,9.15997e-18,2.20248e-17,2.05566e-17,2.20248e-17
3781.25,1.05503e-17,2.19814e-17,2.20196e-17,2.19814e-17
3781.50,-2.47880e-17,2.19514e-17,-1.31127e-17,2.19514e-17
3781.75,1.62327e-20,2.19740e-17,1.24309e-17,2.19740e-17
3782.00,1.46635e-17,2.19986e-17,2.78383e-17,2.19986e-17
3782.25,-3.61816e-18,2.19969e-17,1.00422e-17,2.19969e-17
3782.50,-3.80706e-17,2.19582e-17,-2.43095e-17,2.19582e-17
3782.75,-2.26689e-17,2.18484e-17,-9.54294e-18,2.18484e-17
3783.00,2.26215e-17,2.17150e-17,3.48684e-17,2.17150e-17
3783.25,2.26252e-17,2.16210e-17,3.43966e-17,2.16210e-17
3783.50,-1.89613e-18,2.15469e-17,9.59889e-18,2.15469e-17
3783.75,-4.06530e-17,2.14903e-17,-2.92595e-17,2.14903e-17
3784.00,-2.34128e-17,2.14428e-17,-1.20308e-17,2.14428e-17
3784.25,-1.11871e-17,2.13967e-17,1.94745e-19,2.13967e-17
3784.50,-1.52234e-17,2.13510e-17,-3.83962e-18,2.13510e-17
3784.75,-1.30554e-17,2.13085e-17,-1.64030e-18,2.13085e-17
3785.00,1.08028e-17,2.12713e-17,2.22994e-17,2.12713e-17
3785.25,-1.45170e-17,2.13043e-17,-2.22179e-18,2.13043e-17
3785.50,-2.15561e-18,2.14156e-17,1.17464e-17,2.14156e-17
3785.75,1.33340e-17,2.15030e-17,2.86043e-17,2.15030e-17
3786.00,2.06418e-17,2.15220e-17,3.65706e-17,2.15220e-17
3786.25,-1.64588e-18,2.13816e-17,1.32792e-17,2.13816e-17
3786.50,2.57560e-17,2.11616e-17,3.88560e-17,2.11616e-17
3786.75,3.22356e-17,2.10359e-17,4.44910e-17,2.10359e-17
3787.00,6.23785e-18,2.09395e-17,1.79473e-17,2.09395e-17
3787.25,-3.11342e-17,2.08665e-17,-1.97314e-17,2.08665e-17
3787.50,1.38830e-17,2.08107e-17,2.51522e-17,2.08107e-17
3787.75,1.24825e-17,2.07643e-17,2.37140e-17,2.07643e-17
3788.00,-1.00257e-17,2.07192e-17,1.17922e-18,2.07192e-17
3788.25,-1.58439e-17,2.06745e-17,-4.66283e-18,2.06745e-17
3788.50,4.29591e-18,2.06300e-17,1.54535e-17,2.06300e-17
3788.75,3.09356e-18,2.05857e-17,1.42279e-17,2.05857e-17
3789.00,8.39087e-18,2.05416e-17,1.95017e-17,2.05416e-17
3789.25,-4.22793e-19,2.04976e-17,1.06644e-17,2.04976e-17
3789.50,-1.17887e-18,2.04537e-17,9.88498e-18,2.04537e-17
3789.75,2.41824e-17,2.04100e-17,3.52234e-17,2.04100e-17
3790.00,5.04167e-18,2.03680e-17,1.60760e-17,2.03680e-17
3790.25,-6.04113e-18,2.03338e-17,5.06440e-18,2.03338e-17
3790.50,4.14111e-18,2.03134e-17,1.54579e-17,2.03134e-17
3790.75,1.86845e-17,2.03040e-17,3.03221e-17,2.03040e-17
3791.00,6.08897e-18,2.03061e-17,1.81650e-17,2.03061e-17
3791.25,7.36319e-18,2.02675e-17,1.94581e-17,2.02675e-17
3791.50,1.17269e-17,2.02015e-17,2.35572e-17,2.02015e-17
3791.75,5.41092e-18,2.01493e-17,1.71179e-17,2.01493e-17
3792.00,-1.05238e-17,2.01181e-17,1.27244e-18,2.01181e-17
