wavelength,flux,flux_err,flux_noskysub,flux_err_noskysub
3715.75,-4.77136e-17,5.10714e-17,-3.45446e-17,5.10714e-17
3716.00,4.41284e-18,5.08843e-17,1.72648e-17,5.08843e-17
3716.25,7.43946e-17,5.06812e-17,8.67578e-17,5.06812e-17
3716.50,2.43385e-17,5.04858e-17,3.62739e-17,5.04858e-17
3716.75,1.15177e-17,5.03196e-17,2.33281e-17,5.03196e-17
3717.00,2.47828e-17,5.01615e-17,3.65638e-17,5.01615e-17
3717.25,2.28757e-17,5.00110e-17,3.47030e-17,5.00110e-17
3717.50,-5.52767e-18,4.98695e-17,6.43278e-18,4.98695e-17
3717.75,-2.13810e-17,4.97630e-17,-8.95036e-18,4.97630e-17
3718.00,4.08516e-18,4.96355e-17,1.67817e-17,4.96355e-17
3718.25,1.51214e-17,4.94708e-17,2.76983e-17,4.94708e-17
3718.50,1.29162e-17,4.92883e-17,2.51817e-17,4.92883e-17
3718.75,-5.35892e-18,4.90987e-17,6.51366e-18,4.90987e-17
3719.00,2.09586e-17,4.89319e-17,3.26473e-17,4.89319e-17
3719.25,7.01985e-18,4.87773e-17,1.86719e-17,4.87773e-17
3719.50,3.19391e-17,4.86251e-17,4.35775e-17,4.86251e-17
3719.75,6.75505e-17,4.84767e-17,7.92086e-17,4.84767e-17
3720.00,4.79616e-17,4.83379e-17,5.97257e-17,4.83379e-17
3720.25,1.21197e-17,4.82226e-17,2.42261e-17,4.82226e-17
3720.50,4.19338e-17,4.80920e-17,5.42398e-17,4.80920e-17
3720.75,3.32584e-17,4.79407e-17,4.55498e-17,4.79407e-17
3721.00,-7.21315e-18,4.77689e-17,4.84945e-18,4.77689e-17
3721.25,7.27293e-17,4.75863e-17,8.44309e-17,4.75863e-17
3721.50,-1.47335e-17,4.74251e-17,-3.16059e-18,4.74251e-17
3721.75,2.97122e-17,4.72704e-17,4.12349e-17,4.72704e-17
3722.00,7.69566e-17,4.71181e-17,8.84560e-17,4.71181e-17
3722.25,7.27472e-17,4.69669e-17,8.42336e-17,4.69669e-17
3722.50,8.83301e-17,4.68229e-17,9.98491e-17,4.68229e-17
3722.75,2.50380e-17,4.66926e-17,3.67565e-17,4.66926e-17
3723.00,2.79166e-17,4.65845e-17,4.00688e-17,4.65845e-17
3723.25,5.33561e-17,4.64832e-17,6.60139e-17,4.64832e-17
3723.50,5.61361e-17,4.63746e-17,6.92147e-17,4.63746e-17
3723.75,5.16977e-17,4.61773e-17,6.42427e-17,4.61773e-17
3724.00,6.15412e-17,4.59743e-17,7.35120e-17,4.59743e-17
3724.25,4.67504e-17,4.57899e-17,5.83416e-17,4.57899e-17
3724.50,1.93226e-17,4.56242e-17,3.07275e-17,4.56242e-17
3724.75,2.04864e-17,4.54737e-17,3.18467e-17,4.54737e-17
3725.00,1.56463e-17,4.53271e-17,2.69947e-17,4.53271e-17
3725.25,1.97171e-17,4.51791e-17,3.10504e-17,4.51791e-17
3725.50,3.50912e-17,4.50315e-17,4.64097e-17,4.50315e-17
3725.75,5.47270e-17,4.48844e-17,6.60307e-17,4.48844e-17
3726.00,-1.92910e-19,4.47405e-17,1.11024e-17,4.47405e-17
3726.25,2.45419e-17,4.45955e-17,3.58242e-17,4.45955e-17
3726.50,4.17087e-17,4.44502e-17,5.29755e-17,4.44502e-17
3726.75,4.09363e-17,4.43054e-17,5.21874e-17,4.43054e-17
3727.00,1.23985e-17,4.41612e-17,2.36340e-17,4.41612e-17
3727.25,-5.57566e-19,4.40212e-17,1.06707e-17,4.40212e-17
3727.50,8.44562e-18,4.38784e-17,1.96581e-17,4.38784e-17
3727.75,-1.70461e-17,4.37364e-17,-5.84847e-18,4.37364e-17
3728.00,-3.42425e-17,4.35958e-17,-2.30532e-17,4.35958e-17
3728.25,3.33045e-17,4.34586e-17,4.45067e-17,4.34586e-17
3728.50,6.06784e-17,4.33417e-17,7.20852e-17,4.33417e-17
3728.75,5.92398e-17,4.32445e-17,7.10724e-17,4.32445e-17
3729.00,3.52679e-17,4.31452e-17,4.74942e-17,4.31452e-17
3729.25,3.19412e-18,4.30310e-17,1.56488e-17,4.30310e-17
3729.50,2.13669e-17,4.28609e-17,3.34357e-17,4.28609e-17
3729.75,1.26016e-17,4.26737e-17,2.40985e-17,4.26737e-17
3730.00,6.58259e-17,4.25149e-17,7.70561e-17,4.25149e-17
3730.25,7.44273e-17,4.23691e-17,8.55183e-17,4.23691e-17
3730.50,1.16150e-17,4.22322e-17,2.26595e-17,4.22322e-17
3730.75,5.87938e-17,4.21011e-17,6.98257e-17,4.21011e-17
3731.00,4.97818e-17,4.19685e-17,6.08009e-17,4.19685e-17
3731.25,6.37802e-17,4.18372e-17,7.48009e-17,4.18372e-17
3731.50,6.21343e-17,4.17122e-17,7.32172e-17,4.17122e-17
3731.75,8.20023e-18,4.15983e-17,1.94593e-17,4.15983e-17
3732.00,8.64792e-20,4.15461e-17,1.21489e-17,4.15461e-17
3732.25,5.11457e-17,4.14860e-17,6.39531e-17,4.14860e-17
3732.50,7.23550e-17,4.13834e-17,8.54520e-17,4.13834e-17
3732.75,5.91524e-17,4.12359e-17,7.20549e-17,4.12359e-17
3733.00,-5.02113e-18,4.10251e-17,7.00380e-18,4.10251e-17
3733.25,3.89134e-17,4.08296e-17,5.02120e-17,4.08296e-17
3733.50,2.83609e-18,4.06946e-17,1.40653e-17,4.06946e-17
3733.75,-1.89554e-17,4.05974e-17,-7.40037e-18,4.05974e-17
3734.00,-1.62159e-17,4.05324e-17,-3.99872e-18,4.05324e-17
3734.25,-1.75359e-17,4.05030e-17,-4.29796e-18,4.05030e-17
3734.50,-2.50789e-17,4.04096e-17,-1.14950e-17,4.04096e-17
3734.75,1.45234e-17,4.03195e-17,2.84963e-17,4.03195e-17
3735.00,4.05058e-17,4.02502e-17,5.50834e-17,4.02502e-17
3735.25,2.70067e-17,4.02051e-17,4.24433e-17,4.02051e-17
3735.50,6.30330e-17,4.01005e-17,7.86622e-17,4.01005e-17
3735.75,5.36797e-17,3.98957e-17,6.84469e-17,3.98957e-17
3736.00,4.63404e-17,3.96754e-17,6.00815e-17,3.96754e-17
3736.25,3.54261e-17,3.94584e-17,4.81693e-17,3.94584e-17
3736.50,1.29807e-17,3.92645e-17,2.49624e-17,3.92645e-17
3736.75,4.22246e-18,3.91281e-17,1.60328e-17,3.91281e-17
3737.00,-1.01304e-17,3.90159e-17,1.78598e-18,3.90159e-17
3737.25,1.64782e-17,3.89154e-17,2.86226e-17,3.89154e-17
3737.50,6.31598e-17,3.88270e-17,7.56536e-17,3.88270e-17
3737.75,6.70093e-17,3.87643e-17,8.01084e-17,3.87643e-17
3738.00,-6.23125e-18,3.86893e-17,7.33438e-18,3.86893e-17
3738.25,2.94162e-17,3.85618e-17,4.28982e-17,3.85618e-17
3738.50,5.06770e-17,3.84361e-17,6.40898e-17,3.84361e-17
3738.75,3.28153e-17,3.83241e-17,4.62996e-17,3.83241e-17
3739.00,-1.17998e-17,3.82415e-17,2.04347e-18,3.82415e-17
3739.25,-1.04672e-17,3.81501e-17,3.64775e-18,3.81501e-17
3739.50,2.08448e-17,3.80915e-17,3.55874e-17,3.80915e-17
3739.75,4.57250e-17,3.80805e-17,6.16055e-17,3.80805e-17
3740.00,4.17305e-17,3.81277e-17,5.93791e-17,3.81277e-17
3740.25,-1.94820e-17,3.82817e-17,1.07380e-18,3.82817e-17
3740.50,-1.20667e-18,3.81422e-17,1.90832e-17,3.81422e-17
3740.75,-1.30984e-17,3.78531e-17,5.28982e-18,3.78531e-17
3741.00,-2.71224e-17,3.74837e-17,-1.14993e-17,3.74837e-17
3741.25,1.87330e-19,3.71048e-17,1.29472e-17,3.71048e-17
3741.50,4.39879e-17,3.68938e-17,5.56809e-17,3.68938e-17
3741.75,2.55725e-17,3.68372e-17,3.78681e-17,3.68372e-17
3742.00,3.07478e-17,3.68064e-17,4.39196e-17,3.68064e-17
3742.25,5.34295e-17,3.67702e-17,6.74184e-17,3.67702e-17
3742.50,4.14215e-17,3.66655e-17,5.54722e-17,3.66655e-17
3742.75,-1.93772e-17,3.64971e-17,-5.95595e-18,3.64971e-17
3743.00,5.43825e-18,3.63066e-17,1.80015e-17,3.63066e-17
3743.25,2.11134e-17,3.61167e-17,3.28181e-17,3.61167e-17
3743.50,6.69700e-18,3.59398e-17,1.76813e-17,3.59398e-17
3743.75,5.04807e-17,3.58143e-17,6.12687e-17,3.58143e-17
3744.00,4.26996e-17,3.57610e-17,5.40785e-17,3.57610e-17
3744.25,4.22822e-17,3.57791e-17,5.50224e-17,3.57791e-17
3744.50,5.38851e-17,3.58436e-17,6.84861e-17,3.58436e-17
3744.75,8.36748e-17,3.59417e-17,1.00506e-16,3.59417e-17
3745.00,6.99429e-17,3.58638e-17,8.70661e-17,3.58638e-17
3745.25,2.83440e-17,3.55596e-17,4.33164e-17,3.55596e-17
3745.50,2.80696e-17,3.52657e-17,4.10083e-17,3.52657e-17
3745.75,4.00724e-17,3.50119e-17,5.14092e-17,3.50119e-17
3746.00,4.91026e-18,3.48445e-17,1.55639e-17,3.48445e-17
3746.25,1.74647e-17,3.47338e-17,2.80301e-17,3.47338e-17
3746.50,3.09258e-17,3.46344e-17,4.15390e-17,3.46344e-17
3746.75,3.90977e-17,3.45572e-17,4.99926e-17,3.45572e-17
3747.00,4.36368e-17,3.45130e-17,5.51609e-17,3.45130e-17
3747.25,6.16197e-17,3.45774e-17,7.49270e-17,3.45774e-17
3747.50,4.25880e-17,3.46460e-17,5.77333e-17,3.46460e-17
3747.75,5.37778e-17,3.45849e-17,6.93606e-17,3.45849e-17
3748.00,5.77394e-17,3.44492e-17,7.29409e-17,3.44492e-17
3748.25,4.04912e-17,3.42490e-17,5.46024e-17,3.42490e-17
3748.50,9.25957e-18,3.39849e-17,2.15609e-17,3.39849e-17
3748.75,5.35511e-17,3.37984e-17,6.49002e-17,3.37984e-17
3749.00,1.62617e-17,3.36564e-17,2.71392e-17,3.36564e-17
3749.25,-1.65741e-17,3.35407e-17,-5.89043e-18,3.35407e-17
3749.50,4.06230e-17,3.34411e-17,5.12763e-17,3.34411e-17
3749.75,3.65048e-17,3.33482e-17,4.71751e-17,3.33482e-17
3750.00,2.99704e-17,3.32538e-17,4.06582e-17,3.32538e-17
3750.25,3.30001e-17,3.31642e-17,4.37518e-17,3.31642e-17
3750.50,3.74568e-17,3.30822e-17,4.83510e-17,3.30822e-17
3750.75,2.07525e-17,3.30213e-17,3.20031e-17,3.30213e-17
3751.00,1.73438e-17,3.29850e-17,2.92095e-17,3.29850e-17
3751.25,7.43529e-18,3.29349e-17,1.97793e-17,3.29349e-17
3751.50,-2.01899e-17,3.28662e-17,-7.57546e-18,3.28662e-17
3751.75,-5.05143e-17,3.27709e-17,-3.79220e-17,3.27709e-17
3752.00,4.02314e-17,3.26129e-17,5.20986e-17,3.26129e-17
3752.25,4.99931e-17,3.24612e-17,6.12109e-17,3.24612e-17
3752.50,5.51405e-18,3.23424e-17,1.64450e-17,3.23424e-17
3752.75,-1.44573e-17,3.22392e-17,-3.65128e-18,3.22392e-17
3753.00,2.91898e-17,3.21461e-17,3.99756e-17,3.21461e-17
3753.25,5.40575e-17,3.20591e-17,6.48614e-17,3.20591e-17
3753.50,2.68416e-17,3.19692e-17,3.76530e-17,3.19692e-17
3753.75,1.52999e-17,3.18795e-17,2.61184e-17,3.18795e-17
3754.00,2.18606e-17,3.17908e-17,3.26915e-17,3.17908e-17
3754.25,5.55786e-17,3.17046e-17,6.64378e-17,3.17046e-17
3754.50,4.35747e-17,3.16356e-17,5.46296e-17,3.16356e-17
3754.75,2.03366e-17,3.15901e-17,3.18617e-17,3.15901e-17
3755.00,-1.06875e-19,3.15679e-17,1.21396e-17,3.15679e-17
3755.25,-1.53197e-17,3.15627e-17,-2.16992e-18,3.15627e-17
3755.50,-2.25092e-17,3.15765e-17,-8.26107e-18,3.15765e-17
3755.75,4.52381e-18,3.15038e-17,1.89161e-17,3.15038e-17
3756.00,1.59789e-17,3.13356e-17,2.94754e-17,3.13356e-17
3756.25,2.51836e-17,3.11505e-17,3.75973e-17,3.11505e-17
3756.50,3.19877e-17,3.09738e-17,4.34097e-17,3.09738e-17
3756.75,1.27949e-17,3.08494e-17,2.37736e-17,3.08494e-17
3757.00,3.98611e-17,3.07602e-17,5.07861e-17,3.07602e-17
3757.25,3.07812e-17,3.06740e-17,4.16878e-17,3.06740e-17
3757.50,1.85427e-17,3.05896e-17,2.94443e-17,3.05896e-17
3757.75,2.17904e-17,3.05056e-17,3.26892e-17,3.05056e-17
3758.00,6.02558e-17,3.04264e-17,7.11743e-17,3.04264e-17
3758.25,2.57888e-17,3.03495e-17,3.67733e-17,3.03495e-17
3758.50,4.27328e-17,3.02828e-17,5.38894e-17,3.02828e-17
3758.75,6.63982e-17,3.02249e-17,7.78158e-17,3.02249e-17
3759.00,2.64567e-17,3.01779e-17,3.82466e-17,3.01779e-17
3759.25,-1.36401e-17,3.01229e-17,-1.58163e-18,3.01229e-17
3759.50,6.71868e-18,3.00656e-17,1.90366e-17,3.00656e-17
3759.75,2.36592e-17,3.00193e-17,3.63516e-17,3.00193e-17
3760.00,2.79302e-17,2.99759e-17,4.10239e-17,2.99759e-17
3760.25,3.90639e-18,2.99080e-17,1.71147e-17,2.99080e-17
3760.50,2.62530e-17,2.97795e-17,3.89065e-17,2.97795e-17
3760.75,4.15348e-17,2.96448e-17,5.35761e-17,2.96448e-17
3761.00,4.13200e-17,2.95167e-17,5.28188e-17,2.95167e-17
3761.25,2.63514e-17,2.94024e-17,3.74554e-17,2.94024e-17
3761.50,6.12290e-17,2.93101e-17,7.21565e-17,2.93101e-17
3761.75,3.71557e-17,2.92304e-17,4.80546e-17,2.92304e-17
3762.00,3.11096e-17,2.91519e-17,4.19961e-17,2.91519e-17
3762.25,2.07580e-17,2.90744e-17,3.16396e-17,2.90744e-17
3762.50,-1.06471e-17,2.89974e-17,2.31834e-19,2.89974e-17
3762.75,5.00308e-17,2.89237e-17,6.09165e-17,2.89237e-17
3763.00,4.33829e-18,2.88474e-17,1.52208e-17,2.88474e-17
3763.25,-2.89568e-18,2.87714e-17,7.98361e-18,2.87714e-17
3763.50,5.02445e-18,2.86957e-17,1.59005e-17,2.86957e-17
3763.75,-1.91758e-17,2.86213e-17,-8.29970e-18,2.86213e-17
3764.00,-7.47029e-18,2.85487e-17,3.41285e-18,2.85487e-17
3764.25,4.53416e-18,2.84773e-17,1.54509e-17,2.84773e-17
3764.50,9.22223e-18,2.84186e-17,2.03079e-17,2.84186e-17
3764.75,8.13515e-18,2.83786e-17,1.95908e-17,2.83786e-17
3765.00,1.54339e-17,2.83964e-17,2.78816e-17,2.83964e-17
3765.25,1.89035e-17,2.83917e-17,3.21000e-17,2.83917e-17
3765.50,1.97515e-17,2.83045e-17,3.27880e-17,2.83045e-17
3765.75,2.64920e-17,2.81881e-17,3.90385e-17,2.81881e-17
3766.00,4.31915e-17,2.80597e-17,5.51112e-17,2.80597e-17
3766.25,9.02431e-17,2.79537e-17,1.01760e-16,2.79537e-17
3766.50,4.34338e-17,2.78915e-17,5.50456e-17,2.78915e-17
3766.75,2.65107e-17,2.78334e-17,3.82628e-17,2.78334e-17
3767.00,2.65292e-17,2.77661e-17,3.83156e-17,2.77661e-17
3767.25,3.67812e-17,2.76747e-17,4.83283e-17,2.76747e-17
3767.50,8.98567e-18,2.75703e-17,2.01257e-17,2.75703e-17
3767.75,3.21385e-17,2.74907e-17,4.31622e-17,2.74907e-17
3768.00,3.06979e-17,2.74176e-17,4.16736e-17,2.74176e-17
3768.25,2.05386e-17,2.73490e-17,3.15107e-17,2.73490e-17
3768.50,4.34506e-17,2.72830e-17,5.44364e-17,2.72830e-17
3768.75,5.65046e-17,2.72184e-17,6.75090e-17,2.72184e-17
3769.00,3.28159e-17,2.71521e-17,4.38297e-17,2.71521e-17
3769.25,2.25645e-17,2.70863e-17,3.35877e-17,2.70863e-17
3769.50,3.14517e-17,2.70209e-17,4.24842e-17,2.70209e-17
3769.75,4.58704e-17,2.69580e-17,5.69215e-17,2.69580e-17
3770.00,9.70456e-18,2.68945e-17,2.07715e-17,2.68945e-17
3770.25,1.76451e-17,2.68311e-17,2.87330e-17,2.68311e-17
3770.50,3.02273e-17,2.67716e-17,4.13767e-17,2.67716e-17
3770.75,3.23290e-17,2.67182e-17,4.36023e-17,2.67182e-17
3771.00,4.21485e-17,2.66947e-17,5.38580e-17,2.66947e-17
3771.25,3.54033e-17,2.66578e-17,4.74155e-17,2.66578e-17
3771.50,2.60489e-17,2.65939e-17,3.80638e-17,2.65939e-17
3771.75,2.88875e-17,2.65124e-17,4.07064e-17,2.65124e-17
3772.00,6.39830e-17,2.64179e-17,7.54552e-17,2.64179e-17
3772.25,4.14880e-17,2.63374e-17,5.27500e-17,2.63374e-17
3772.50,4.45017e-18,2.62736e-17,1.57042e-17,2.62736e-17
3772.75,-1.84059e-19,2.62175e-17,1.11458e-17,2.62175e-17
3773.00,1.78358e-17,2.61685e-17,2.93182e-17,2.61685e-17
3773.25,3.10211e-17,2.61318e-17,4.27818e-17,2.61318e-17
3773.50,9.58793e-18,2.61022e-17,2.17008e-17,2.61022e-17
3773.75,-6.47326e-19,2.60636e-17,1.17264e-17,2.60636e-17
3774.00,9.11394e-18,2.60241e-17,2.17350e-17,2.60241e-17
3774.25,3.40721e-17,2.59819e-17,4.69085e-17,2.59819e-17
3774.50,2.07503e-17,2.59284e-17,3.36580e-17,2.59284e-17
3774.75,-4.42950e-18,2.58226e-17,7.96806e-18,2.58226e-17
3775.00,2.24558e-17,2.57237e-17,3.44263e-17,2.57237e-17
3775.25,3.96569e-17,2.56560e-17,5.15449e-17,2.56560e-17
3775.50,1.66564e-17,2.56382e-17,2.90175e-17,2.56382e-17
3775.75,2.86886e-17,2.57986e-17,4.35117e-17,2.57986e-17
3776.00,2.20479e-17,2.59053e-17,3.87601e-17,2.59053e-17
3776.25,2.87802e-17,2.58697e-17,4.57653e-17,2.58697e-17
3776.50,4.08400e-17,2.57256e-17,5.68562e-17,2.57256e-17
3776.75,4.97459e-17,2.54791e-17,6.36292e-17,2.54791e-17
3777.00,3.95658e-17,2.52711e-17,5.17458e-17,2.52711e-17
3777.25,1.56301e-17,2.51683e-17,2.73095e-17,2.51683e-17
3777.50,1.77820e-17,2.50907e-17,2.92419e-17,2.50907e-17
3777.75,3.61863e-17,2.50329e-17,4.76429e-17,2.50329e-17
3778.00,3.38414e-17,2.49980e-17,4.55325e-17,2.49980e-17
3778.25,1.54158e-17,2.50060e-17,2.78153e-17,2.50060e-17
3778.50,8.37893e-18,2.50028e-17,2.13669e-17,2.50028e-17
3778.75,5.36180e-18,2.49803e-17,1.87188e-17,2.49803e-17
3779.00,1.00074e-17,2.49331e-17,2.34517e-17,2.49331e-17
3779.25,7.20003e-17,2.48590e-17,8.52109e-17,2.48590e-17
3779.50,2.39763e-17,2.47490e-17,3.65530e-17,2.47490e-17
3779.75,1.11012e-17,2.46452e-17,2.31183e-17,2.46452e-17
3780.00,7.32341e-18,2.45543e-17,1.89221e-17,2.45543e-17
3780.25,4.75062e-19,2.44841e-17,1.18823e-17,2.44841e-17
3780.50,7.07066e-18,2.44305e-17,1.84496e-17,2.44305e-17
3780.75,1.40179e-17,2.43780e-17,2.53962e-17,2.43780e-17
3781.00,3.47954e-17,2.43276e-17,4.61920e-17,2.43276e-17
3781.25,4.29341e-17,2.42825e-17,5.44035e-17,2.42825e-17
3781.50,-5.89132e-18,2.42500e-17,5.78404e-18,2.42500e-17
3781.75,2.56268e-17,2.42660e-17,3.80415e-17,2.42660e-17
3782.00,3.22143e-17,2.42826e-17,4.53891e-17,2.42826e-17
3782.25,2.65888e-17,2.42754e-17,4.02492e-17,2.42754e-17
3782.50,1.53324e-17,2.42348e-17,2.90935e-17,2.42348e-17
3782.75,1.79059e-17,2.41306e-17,3.10319e-17,2.41306e-17
3783.00,-1.14447e-18,2.40051e-17,1.11024e-17,2.40051e-17
3783.25,1.30595e-17,2.39146e-17,2.48309e-17,2.39146e-17
3783.50,2.67128e-17,2.38421e-17,3.82078e-17,2.38421e-17
3783.75,2.98081e-17,2.37855e-17,4.12017e-17,2.37855e-17
3784.00,1.05967e-17,2.37384e-17,2.19786e-17,2.37384e-17
3784.25,1.02335e-17,2.36917e-17,2.16154e-17,2.36917e-17
3784.50,1.30153e-17,2.36450e-17,2.43992e-17,2.36450e-17
3784.75,2.94073e-17,2.36012e-17,4.08224e-17,2.36012e-17
3785.00,6.82602e-17,2.35623e-17,7.97568e-17,2.35623e-17
3785.25,-1.15529e-17,2.35883e-17,7.42282e-19,2.35883e-17
3785.50,1.59096e-17,2.36836e-17,2.98116e-17,2.36836e-17
3785.75,2.17596e-17,2.37575e-17,3.70299e-17,2.37575e-17
3786.00,1.58455e-17,2.37695e-17,3.17743e-17,2.37695e-17
3786.25,1.33946e-17,2.36377e-17,2.83196e-17,2.36377e-17
3786.50,2.52756e-17,2.34347e-17,3.83756e-17,2.34347e-17
3786.75,3.82152e-17,2.33161e-17,5.04705e-17,2.33161e-17
3787.00,2.85942e-17,2.32239e-17,4.03037e-17,2.32239e-17
3787.25,2.57733e-18,2.31529e-17,1.39801e-17,2.31529e-17
3787.50,-7.83749e-18,2.30982e-17,3.43177e-18,2.30982e-17
3787.75,1.91346e-17,2.30520e-17,3.03660e-17,2.30520e-17
3788.00,1.30063e-17,2.30062e-17,2.42112e-17,2.30062e-17
3788.25,1.10716e-17,2.29607e-17,2.22526e-17,2.29607e-17
3788.50,2.41254e-17,2.29155e-17,3.52831e-17,2.29155e-17
3788.75,5.24197e-17,2.28718e-17,6.35540e-17,2.28718e-17
3789.00,4.03605e-17,2.28273e-17,5.14713e-17,2.28273e-17
3789.25,1.52707e-17,2.27825e-17,2.63579e-17,2.27825e-17
3789.50,4.52632e-18,2.27380e-17,1.55902e-17,2.27380e-17
3789.75,3.18618e-17,2.26936e-17,4.29027e-17,2.26936e-17
3790.00,5.91954e-17,2.26522e-17,7.02298e-17,2.26522e-17
3790.25,3.01895e-17,2.26162e-17,4.12950e-17,2.26162e-17
3790.50,1.73736e-17,2.25929e-17,2.86904e-17,2.25929e-17
3790.75,1.51859e-17,2.25793e-17,2.68235e-17,2.25793e-17
3791.00,1.28641e-17,2.25767e-17,2.49401e-17,2.25767e-17
3791.25,4.62251e-17,2.25380e-17,5.83200e-17,2.25380e-17
3791.50,6.18108e-17,2.24736e-17,7.36412e-17,2.24736e-17
3791.75,4.32239e-17,2.24217e-17,5.49309e-17,2.24217e-17
3792.00,6.94592e-18,2.23887e-17,1.87421e-17,2.23887e-17
3792.25,4.02215e-17,2.23883e-17,5.24687e-17,2.23883e-17
3792.50,4.85147e-17,2.23867e-17,6.12006e-17,2.23867e-17
3792.75,3.85343e-17,2.23636e-17,5.14170e-17,2.23636e-17
3793.00,3.23077e-17,2.23152e-17,4.50948e-17,2.23152e-17
3793.25,3.61897e-17,2.22387e-17,4.85580e-17,2.22387e-17
