wavelength,flux,flux_err,flux_noskysub,flux_err_noskysub
3740.75,5.60936e-18,3.55074e-17,2.39975e-17,3.55074e-17
3741.00,1.31523e-17,3.51224e-17,2.87754e-17,3.51224e-17
3741.25,2.08857e-17,3.47260e-17,3.36456e-17,3.47260e-17
3741.50,1.91049e-17,3.45075e-17,3.07979e-17,3.45075e-17
3741.75,5.59900e-18,3.44560e-17,1.78946e-17,3.44560e-17
3742.00,2.37380e-18,3.44320e-17,1.55455e-17,3.44320e-17
3742.25,1.18628e-17,3.44023e-17,2.58518e-17,3.44023e-17
3742.50,4.00120e-17,3.42980e-17,5.40627e-17,3.42980e-17
3742.75,-4.90355e-17,3.41255e-17,-3.56143e-17,3.41255e-17
3743.00,-3.72171e-17,3.39307e-17,-2.46539e-17,3.39307e-17
3743.25,-6.28818e-18,3.37364e-17,5.41645e-18,3.37364e-17
3743.50,2.18600e-17,3.35560e-17,3.28443e-17,3.35560e-17
3743.75,4.55199e-17,3.34283e-17,5.63080e-17,3.34283e-17
3744.00,-2.21350e-17,3.33796e-17,-1.07562e-17,3.33796e-17
3744.25,-5.29225e-18,3.34080e-17,7.44800e-18,3.34080e-17
3744.50,2.51046e-17,3.34859e-17,3.97056e-17,3.34859e-17
3744.75,1.97328e-17,3.35995e-17,3.65642e-17,3.35995e-17
3745.00,-4.94590e-17,3.35225e-17,-3.23357e-17,3.35225e-17
3745.25,-3.01461e-17,3.32056e-17,-1.51737e-17,3.32056e-17
3745.50,-6.48300e-18,3.28996e-17,6.45571e-18,3.28996e-17
3745.75,1.38839e-17,3.26362e-17,2.52207e-17,3.26362e-17
3746.00,1.95411e-17,3.24645e-17,3.01947e-17,3.24645e-17
3746.25,4.83741e-18,3.23527e-17,1.54028e-17,3.23527e-17
3746.50,6.76248e-18,3.22549e-17,1.73757e-17,3.22549e-17
3746.75,-2.60658e-17,3.21808e-17,-1.51710e-17,3.21808e-17
3747.00,-7.44319e-17,3.21421e-17,-6.29078e-17,3.21421e-17
3747.25,-1.12686e-18,3.22184e-17,1.21804e-17,3.22184e-17
3747.50,1.40208e-17,3.22996e-17,2.91661e-17,3.22996e-17
3747.75,-1.36289e-17,3.22426e-17,1.95393e-18,3.22426e-17
3748.00,-3.23529e-17,3.21057e-17,-1.71514e-17,3.21057e-17
3748.25,-2.11870e-17,3.18993e-17,-7.07581e-18,3.18993e-17
3748.50,3.35328e-17,3.16220e-17,4.58342e-17,3.16220e-17
3748.75,-2.68834e-17,3.14297e-17,-1.55343e-17,3.14297e-17
3749.00,-1.72227e-17,3.12857e-17,-6.34524e-18,3.12857e-17
3749.25,1.21106e-17,3.11698e-17,2.27942e-17,3.11698e-17
3749.50,1.77786e-17,3.10708e-17,2.84319e-17,3.10708e-17
3749.75,-8.44244e-17,3.09771e-17,-7.37541e-17,3.09771e-17
3750.00,-3.51464e-17,3.08840e-17,-2.44586e-17,3.08840e-17
3750.25,-7.72375e-20,3.07960e-17,1.06745e-17,3.07960e-17
3750.50,2.11242e-17,3.07163e-17,3.20183e-17,3.07163e-17
3750.75,4.78292e-17,3.06581e-17,5.90798e-17,3.06581e-17
3751.00,-1.27224e-18,3.06259e-17,1.05935e-17,3.06259e-17
3751.25,-1.18493e-17,3.05804e-17,4.94651e-19,3.05804e-17
3751.50,-4.18996e-18,3.05149e-17,8.42446e-18,3.05149e-17
3751.75,1.57919e-17,3.04206e-17,2.83842e-17,3.04206e-17
3752.00,2.82232e-17,3.02570e-17,4.00904e-17,3.02570e-17
3752.25,7.57829e-18,3.01010e-17,1.87961e-17,3.01010e-17
3752.50,-4.85389e-18,2.99814e-17,6.07704e-18,2.99814e-17
3752.75,-6.75676e-18,2.98784e-17,4.04921e-18,2.98784e-17
3753.00,4.85851e-18,2.97864e-17,1.56443e-17,2.97864e-17
3753.25,2.95955e-17,2.96984e-17,4.03994e-17,2.96984e-17
3753.50,2.40071e-17,2.96096e-17,3.48185e-17,2.96096e-17
3753.75,1.95379e-17,2.95211e-17,3.03564e-17,2.95211e-17
3754.00,1.72483e-17,2.94338e-17,2.80792e-17,2.94338e-17
3754.25,1.90907e-17,2.93484e-17,2.99499e-17,2.93484e-17
3754.50,2.20023e-17,2.92802e-17,3.30571e-17,2.92802e-17
3754.75,2.60759e-18,2.92394e-17,1.41327e-17,2.92394e-17
3755.00,-3.58039e-18,2.92237e-17,8.66610e-18,2.92237e-17
3755.25,-2.38286e-18,2.92262e-17,1.07669e-17,2.92262e-17
3755.50,-2.07684e-17,2.92482e-17,-6.52028e-18,2.92482e-17
3755.75,-3.28909e-17,2.91766e-17,-1.84987e-17,2.91766e-17
3756.00,1.50840e-18,2.90030e-17,1.50048e-17,2.90030e-17
3756.25,1.55571e-17,2.88111e-17,2.79708e-17,2.88111e-17
3756.50,2.05136e-19,2.86282e-17,1.16270e-17,2.86282e-17
3756.75,2.94889e-17,2.85000e-17,4.04676e-17,2.85000e-17
3757.00,8.95494e-18,2.84109e-17,1.98800e-17,2.84109e-17
3757.25,5.99744e-18,2.83258e-17,1.69041e-17,2.83258e-17
3757.50,1.69289e-17,2.82425e-17,2.78306e-17,2.82425e-17
3757.75,4.17319e-17,2.81596e-17,5.26307e-17,2.81596e-17
3758.00,-2.63770e-17,2.80795e-17,-1.54585e-17,2.80795e-17
3758.25,1.21693e-17,2.80042e-17,2.31537e-17,2.80042e-17
3758.50,2.43598e-17,2.79401e-17,3.55164e-17,2.79401e-17
3758.75,2.05929e-17,2.78852e-17,3.20106e-17,2.78852e-17
3759.00,1.34585e-17,2.78417e-17,2.52484e-17,2.78417e-17
3759.25,-1.79591e-17,2.77883e-17,-5.90058e-18,2.77883e-17
3759.50,-8.47299e-18,2.77342e-17,3.84496e-18,2.77342e-17
3759.75,-2.56437e-18,2.76919e-17,1.01281e-17,2.76919e-17
3760.00,1.57389e-18,2.76528e-17,1.46676e-17,2.76528e-17
3760.25,3.07744e-17,2.75857e-17,4.39827e-17,2.75857e-17
3760.50,8.63161e-18,2.74531e-17,2.12851e-17,2.74531e-17
3760.75,1.63526e-17,2.73149e-17,2.83939e-17,2.73149e-17
3761.00,3.54830e-17,2.71837e-17,4.69818e-17,2.71837e-17
3761.25,5.27278e-17,2.70675e-17,6.38318e-17,2.70675e-17
3761.50,-5.26936e-17,2.69732e-17,-4.17661e-17,2.69732e-17
3761.75,-1.41574e-17,2.68940e-17,-3.25850e-18,2.68940e-17
3762.00,-4.42522e-18,2.68165e-17,6.46130e-18,2.68165e-17
3762.25,-1.53610e-18,2.67401e-17,9.34555e-18,2.67401e-17
3762.50,8.42786e-18,2.66642e-17,1.93068e-17,2.66642e-17
3762.75,-8.28044e-18,2.65896e-17,2.60528e-18,2.65896e-17
3763.00,-1.47952e-17,2.65144e-17,-3.91266e-18,2.65144e-17
3763.25,-8.22494e-18,2.64395e-17,2.65434e-18,2.64395e-17
3763.50,3.57091e-18,2.63650e-17,1.44470e-17,2.63650e-17
3763.75,7.25558e-18,2.62910e-17,1.81317e-17,2.62910e-17
3764.00,-3.28330e-17,2.62181e-17,-2.19498e-17,2.62181e-17
3764.25,-3.11266e-17,2.61481e-17,-2.02098e-17,2.61481e-17
3764.50,-1.96936e-17,2.60920e-17,-8.60787e-18,2.60920e-17
3764.75,-3.69262e-19,2.60561e-17,1.10864e-17,2.60561e-17
3765.00,4.30645e-17,2.60818e-17,5.55122e-17,2.60818e-17
3765.25,-3.47476e-17,2.60834e-17,-2.15512e-17,2.60834e-17
3765.50,-4.06891e-18,2.59961e-17,8.96763e-18,2.59961e-17
3765.75,2.44432e-17,2.58768e-17,3.69897e-17,2.58768e-17
3766.00,1.46377e-17,2.57445e-17,2.65573e-17,2.57445e-17
3766.25,1.08967e-17,2.56347e-17,2.24139e-17,2.56347e-17
3766.50,4.79478e-17,2.55740e-17,5.95596e-17,2.55740e-17
3766.75,2.45785e-17,2.55182e-17,3.63306e-17,2.55182e-17
3767.00,4.75827e-18,2.54523e-17,1.65447e-17,2.54523e-17
3767.25,4.70865e-17,2.53599e-17,5.86336e-17,2.53599e-17
3767.50,-2.75845e-17,2.52514e-17,-1.64444e-17,2.52514e-17
3767.75,-1.17287e-17,2.51719e-17,-7.05029e-19,2.51719e-17
3768.00,1.01234e-17,2.50996e-17,2.10992e-17,2.50996e-17
3768.25,2.60953e-17,2.50320e-17,3.70675e-17,2.50320e-17
3768.50,1.42106e-17,2.49665e-17,2.51964e-17,2.49665e-17
3768.75,1.60179e-17,2.49019e-17,2.70223e-17,2.49019e-17
3769.00,1.60471e-17,2.48367e-17,2.70609e-17,2.48367e-17
3769.25,8.79506e-18,2.47721e-17,1.98182e-17,2.47721e-17
3769.50,-3.40472e-18,2.47080e-17,7.62783e-18,2.47080e-17
3769.75,-1.94036e-18,2.46450e-17,9.11077e-18,2.46450e-17
3770.00,-1.75289e-17,2.45821e-17,-6.46193e-18,2.45821e-17
3770.25,-4.59866e-18,2.45199e-17,6.48927e-18,2.45199e-17
3770.50,1.12382e-17,2.44621e-17,2.23876e-17,2.44621e-17
3770.75,1.79961e-17,2.44107e-17,2.92695e-17,2.44107e-17
3771.00,-2.71043e-17,2.43904e-17,-1.53948e-17,2.43904e-17
3771.25,-2.77819e-17,2.43569e-17,-1.57696e-17,2.43569e-17
3771.50,-1.35128e-17,2.42941e-17,-1.49782e-18,2.42941e-17
3771.75,6.45658e-19,2.42121e-17,1.24646e-17,2.42121e-17
3772.00,-1.67296e-18,2.41155e-17,9.79922e-18,2.41155e-17
3772.25,1.11618e-17,2.40326e-17,2.24238e-17,2.40326e-17
3772.50,-3.61150e-18,2.39698e-17,7.64253e-18,2.39698e-17
3772.75,-6.92640e-19,2.39155e-17,1.06372e-17,2.39155e-17
3773.00,1.44888e-17,2.38689e-17,2.59712e-17,2.38689e-17
3773.25,2.48148e-17,2.38349e-17,3.65755e-17,2.38349e-17
3773.50,2.86735e-18,2.38084e-17,1.49802e-17,2.38084e-17
3773.75,-4.66536e-18,2.37731e-17,7.70842e-18,2.37731e-17
3774.00,-7.23951e-18,2.37368e-17,5.38155e-18,2.37368e-17
3774.25,-5.16970e-18,2.36976e-17,7.66668e-18,2.36976e-17
3774.50,1.03812e-17,2.36445e-17,2.32890e-17,2.36445e-17
3774.75,1.15731e-17,2.35348e-17,2.39706e-17,2.35348e-17
3775.00,1.01650e-17,2.34333e-17,2.21356e-17,2.34333e-17
3775.25,-5.24639e-18,2.33660e-17,6.64165e-18,2.33660e-17
3775.50,-4.02278e-17,2.33534e-17,-2.78667e-17,2.33534e-17
3775.75,-1.15555e-17,2.35344e-17,3.26762e-18,2.35344e-17
3776.00,-3.11536e-18,2.36580e-17,1.35969e-17,2.36580e-17
3776.25,6.60086e-18,2.36259e-17,2.35860e-17,2.36259e-17
3776.50,4.18758e-18,2.34748e-17,2.02038e-17,2.34748e-17
3776.75,-3.18891e-17,2.32109e-17,-1.80058e-17,2.32109e-17
3777.00,-2.66507e-17,2.29876e-17,-1.44708e-17,2.29876e-17
3777.25,-4.24021e-18,2.28815e-17,7.43925e-18,2.28815e-17
3777.50,1.76094e-18,2.28030e-17,1.32208e-17,2.28030e-17
3777.75,1.19333e-18,2.27462e-17,1.26499e-17,2.27462e-17
3778.00,3.54085e-17,2.27136e-17,4.70996e-17,2.27136e-17
3778.25,5.46919e-17,2.27279e-17,6.70913e-17,2.27279e-17
3778.50,3.65356e-17,2.27310e-17,4.95236e-17,2.27310e-17
3778.75,1.49449e-17,2.27129e-17,2.83020e-17,2.27129e-17
3779.00,-7.65526e-19,2.26676e-17,1.26788e-17,2.26676e-17
3779.25,6.64813e-19,2.25912e-17,1.38753e-17,2.25912e-17
3779.50,1.49467e-17,2.24761e-17,2.75233e-17,2.24761e-17
3779.75,2.62061e-17,2.23683e-17,3.82232e-17,2.23683e-17
3780.00,2.77328e-17,2.22747e-17,3.93315e-17,2.22747e-17
3780.25,1.38595e-17,2.22037e-17,2.52667e-17,2.22037e-17
3780.50,-1.30381e-17,2.21492e-17,-1.65922e-18,2.21492e-17
3780.75,-1.16762e-17,2.20977e-17,-2.97887e-19,2.20977e-17
3781.00,-5.74262e-18,2.20485e-17,5.65398e-18,2.20485e-17
3781.25,1.22186e-18,2.20051e-17,1.26912e-17,2.20051e-17
3781.50,4.50988e-18,2.19751e-17,1.61852e-17,2.19751e-17
3781.75,-2.08020e-17,2.19975e-17,-8.38738e-18,2.19975e-17
3782.00,-2.27302e-17,2.20221e-17,-9.55538e-18,2.20221e-17
3782.25,-9.81658e-18,2.20203e-17,3.84374e-18,2.20203e-17
3782.50,1.49017e-17,2.19816e-17,2.86628e-17,2.19816e-17
3782.75,4.94333e-17,2.18718e-17,6.25593e-17,2.18718e-17
3783.00,1.77847e-17,2.17385e-17,3.00316e-17,2.17385e-17
3783.25,-4.89338e-18,2.16446e-17,6.87800e-18,2.16446e-17
3783.50,-2.02109e-17,2.15705e-17,-8.71589e-18,2.15705e-17
3783.75,-2.38712e-17,2.15139e-17,-1.24776e-17,2.15139e-17
3784.00,2.32858e-17,2.14664e-17,3.46677e-17,2.14664e-17
3784.25,1.92671e-17,2.14203e-17,3.06489e-17,2.14203e-17
3784.50,-1.60170e-18,2.13746e-17,9.78211e-18,2.13746e-17
3784.75,-2.16108e-17,2.13321e-17,-1.01957e-17,2.13321e-17
3785.00,-2.84121e-17,2.12948e-17,-1.69154e-17,2.12948e-17
3785.25,-2.11323e-17,2.13278e-17,-8.83711e-18,2.13278e-17
3785.50,9.55572e-18,2.14389e-17,2.34578e-17,2.14389e-17
3785.75,2.40550e-17,2.15262e-17,3.93253e-17,2.15262e-17
3786.00,2.42384e-17,2.15451e-17,4.01672e-17,2.15451e-17
3786.25,1.01090e-17,2.14048e-17,2.50340e-17,2.14048e-17
3786.50,4.67588e-18,2.11850e-17,1.77759e-17,2.11850e-17
3786.75,2.06015e-17,2.10594e-17,3.28569e-17,2.10594e-17
3787.00,2.06418e-17,2.09630e-17,3.23512e-17,2.09630e-17
3787.25,2.38519e-18,2.08901e-17,1.37880e-17,2.08901e-17
3787.50,-3.42398e-17,2.08342e-17,-2.29706e-17,2.08342e-17
3787.75,-3.75932e-18,2.07879e-17,7.47214e-18,2.07879e-17
3788.00,5.69005e-18,2.07427e-17,1.68950e-17,2.07427e-17
3788.25,8.88782e-18,2.06980e-17,2.00689e-17,2.06980e-17
3788.50,8.86284e-18,2.06535e-17,2.00205e-17,2.06535e-17
3788.75,2.49398e-18,2.06093e-17,1.36283e-17,2.06093e-17
3789.00,8.78982e-18,2.05652e-17,1.99006e-17,2.05652e-17
3789.25,-8.24842e-18,2.05212e-17,2.83879e-18,2.05212e-17
3789.50,-2.11969e-17,2.04773e-17,-1.01330e-17,2.04773e-17
3789.75,-8.75014e-18,2.04336e-17,2.29083e-18,2.04336e-17
3790.00,1.79243e-17,2.03916e-17,2.89587e-17,2.03916e-17
3790.25,2.72488e-17,2.03573e-17,3.83543e-17,2.03573e-17
3790.50,1.28882e-17,2.03369e-17,2.42050e-17,2.03369e-17
3790.75,6.45057e-19,2.03274e-17,1.22827e-17,2.03274e-17
3791.00,4.17427e-17,2.03295e-17,5.38188e-17,2.03295e-17
3791.25,1.34675e-17,2.02909e-17,2.55623e-17,2.02909e-17
3791.50,-1.28075e-17,2.02249e-17,-9.77166e-19,2.02249e-17
3791.75,-2.12789e-17,2.01728e-17,-9.57189e-18,2.01728e-17
3792.00,-1.17981e-17,2.01415e-17,-1.92651e-21,2.01415e-17
3792.25,8.38474e-18,2.01456e-17,2.06319e-17,2.01456e-17
