wavelength,flux,flux_err,flux_noskysub,flux_err_noskysub
3711.50,-2.53556e-17,5.14015e-17,-1.18758e-17,5.14015e-17
3711.75,1.04701e-17,5.12302e-17,2.38164e-17,5.12302e-17
3712.00,4.19466e-17,5.10566e-17,5.51371e-17,5.10566e-17
3712.25,-1.49254e-17,5.08854e-17,-1.86478e-18,5.08854e-17
3712.50,-3.23777e-17,5.07013e-17,-1.95747e-17,5.07013e-17
3712.75,9.43772e-18,5.05035e-17,2.18446e-17,5.05035e-17
3713.00,2.67459e-17,5.03033e-17,3.87303e-17,5.03033e-17
3713.25,6.14753e-18,5.01336e-17,1.80126e-17,5.01336e-17
3713.50,5.23943e-17,4.99715e-17,6.42165e-17,4.99715e-17
3713.75,9.28270e-17,4.98126e-17,1.04636e-16,4.98126e-17
3714.00,8.35804e-17,4.96548e-17,9.53849e-17,4.96548e-17
3714.25,-7.53037e-17,4.94989e-17,-6.34886e-17,4.94989e-17
3714.50,-4.62541e-17,4.93434e-17,-3.44241e-17,4.93434e-17
3714.75,-2.86537e-17,4.91956e-17,-1.67338e-17,4.91956e-17
3715.00,-1.79849e-17,4.90602e-17,-5.85431e-18,4.90602e-17
3715.25,-7.40712e-18,4.89512e-17,5.19229e-18,4.89512e-17
3715.50,-1.90378e-17,4.88560e-17,-5.83407e-18,4.88560e-17
3715.75,6.56806e-19,4.86967e-17,1.38258e-17,4.86967e-17
3716.00,-2.04111e-17,4.85093e-17,-7.55911e-18,4.85093e-17
3716.25,-6.55932e-17,4.83050e-17,-5.32300e-17,4.83050e-17
3716.50,-3.56936e-17,4.81073e-17,-2.37583e-17,4.81073e-17
3716.75,2.13542e-17,4.79404e-17,3.31645e-17,4.79404e-17
3717.00,5.04399e-17,4.77833e-17,6.22209e-17,4.77833e-17
3717.25,3.62456e-17,4.76341e-17,4.80729e-17,4.76341e-17
3717.50,-2.59449e-17,4.74943e-17,-1.39844e-17,4.74943e-17
3717.75,-7.16012e-17,4.73891e-17,-5.91705e-17,4.73891e-17
3718.00,7.95497e-19,4.72635e-17,1.34920e-17,4.72635e-17
3718.25,1.11705e-17,4.70994e-17,2.37474e-17,4.70994e-17
3718.50,1.42419e-17,4.69164e-17,2.65075e-17,4.69164e-17
3718.75,5.33392e-17,4.67258e-17,6.52118e-17,4.67258e-17
3719.00,-4.91888e-18,4.65569e-17,6.76979e-18,4.65569e-17
3719.25,-1.90198e-18,4.64032e-17,9.75010e-18,4.64032e-17
3719.50,-9.73229e-18,4.62521e-17,1.90605e-18,4.62521e-17
3719.75,-1.26551e-17,4.61048e-17,-9.97037e-19,4.61048e-17
3720.00,3.37614e-17,4.59667e-17,4.55255e-17,4.59667e-17
3720.25,4.39349e-17,4.58526e-17,5.60412e-17,4.58526e-17
3720.50,-6.38901e-18,4.57241e-17,5.91699e-18,4.57241e-17
3720.75,-2.54337e-17,4.55739e-17,-1.31423e-17,4.55739e-17
3721.00,-6.99070e-18,4.54021e-17,5.07190e-18,4.54021e-17
3721.25,-8.35457e-18,4.52172e-17,3.34708e-18,4.52172e-17
3721.50,5.61233e-17,4.50556e-17,6.76963e-17,4.50556e-17
3721.75,5.64180e-18,4.49017e-17,1.71645e-17,4.49017e-17
3722.00,-3.31886e-17,4.47505e-17,-2.16892e-17,4.47505e-17
3722.25,-5.30708e-18,4.46004e-17,6.17930e-18,4.46004e-17
3722.50,1.59623e-17,4.44553e-17,2.74812e-17,4.44553e-17
3722.75,-1.36014e-17,4.43269e-17,-1.88292e-18,4.43269e-17
3723.00,-3.82814e-17,4.42221e-17,-2.61292e-17,4.42221e-17
3723.25,-4.22374e-17,4.41246e-17,-2.95795e-17,4.41246e-17
3723.50,4.99333e-19,4.40188e-17,1.35780e-17,4.40188e-17
3723.75,5.81811e-18,4.38179e-17,1.83631e-17,4.38179e-17
3724.00,1.12233e-17,4.36130e-17,2.31941e-17,4.36130e-17
3724.25,1.12677e-18,4.34279e-17,1.27180e-17,4.34279e-17
3724.50,-2.13569e-17,4.32623e-17,-9.95199e-18,4.32623e-17
3724.75,-4.96697e-17,4.31116e-17,-3.83094e-17,4.31116e-17
3725.00,-2.98548e-18,4.29646e-17,8.36290e-18,4.29646e-17
3725.25,-1.17198e-17,4.28177e-17,-3.86507e-19,4.28177e-17
3725.50,-1.51711e-17,4.26713e-17,-3.85255e-18,4.26713e-17
3725.75,3.25317e-18,4.25252e-17,1.45569e-17,4.25252e-17
3726.00,8.19307e-17,4.23805e-17,9.32260e-17,4.23805e-17
3726.25,3.45713e-17,4.22359e-17,4.58536e-17,4.22359e-17
3726.50,-8.07449e-18,4.20916e-17,3.19228e-18,4.20916e-17
3726.75,-1.30460e-17,4.19479e-17,-1.79486e-18,4.19479e-17
3727.00,4.71194e-17,4.18048e-17,5.83549e-17,4.18048e-17
3727.25,-1.93560e-17,4.16633e-17,-8.12776e-18,4.16633e-17
3727.50,3.29374e-17,4.15215e-17,4.41499e-17,4.15215e-17
3727.75,3.64445e-17,4.13806e-17,4.76421e-17,4.13806e-17
3728.00,3.46834e-18,4.12411e-17,1.46576e-17,4.12411e-17
3728.25,-5.72808e-17,4.11044e-17,-4.60786e-17,4.11044e-17
3728.50,-8.82832e-18,4.09878e-17,2.57846e-18,4.09878e-17
3728.75,1.12732e-17,4.08941e-17,2.31058e-17,4.08941e-17
3729.00,2.12307e-17,4.07982e-17,3.34571e-17,4.07982e-17
3729.25,2.68306e-17,4.06864e-17,3.92854e-17,4.06864e-17
3729.50,5.00720e-17,4.05139e-17,6.21409e-17,4.05139e-17
3729.75,3.52761e-17,4.03235e-17,4.67729e-17,4.03235e-17
3730.00,1.07882e-17,4.01644e-17,2.20183e-17,4.01644e-17
3730.25,-6.28162e-18,4.00189e-17,4.80936e-18,4.00189e-17
3730.50,-1.15026e-17,3.98830e-17,-4.58095e-19,3.98830e-17
3730.75,-5.02942e-17,3.97508e-17,-3.92623e-17,3.97508e-17
3731.00,-2.17136e-17,3.96189e-17,-1.06946e-17,3.96189e-17
3731.25,1.18887e-17,3.94888e-17,2.29094e-17,3.94888e-17
3731.50,2.74604e-17,3.93652e-17,3.85433e-17,3.93652e-17
3731.75,3.42006e-19,3.92533e-17,1.16011e-17,3.92533e-17
3732.00,2.14531e-17,3.92044e-17,3.35156e-17,3.92044e-17
3732.25,2.71621e-17,3.91497e-17,3.99695e-17,3.91497e-17
3732.50,3.08891e-17,3.90500e-17,4.39861e-17,3.90500e-17
3732.75,3.41743e-17,3.89025e-17,4.70768e-17,3.89025e-17
3733.00,4.02817e-17,3.86871e-17,5.23066e-17,3.86871e-17
3733.25,4.25074e-18,3.84869e-17,1.55494e-17,3.84869e-17
3733.50,1.62674e-18,3.83526e-17,1.28560e-17,3.83526e-17
3733.75,1.13354e-17,3.82585e-17,2.28904e-17,3.82585e-17
3734.00,2.27974e-17,3.81985e-17,3.50145e-17,3.81985e-17
3734.25,-1.42908e-17,3.81745e-17,-1.05282e-18,3.81745e-17
3734.50,-1.18695e-17,3.80834e-17,1.71450e-18,3.80834e-17
3734.75,-2.28046e-17,3.79967e-17,-8.83166e-18,3.79967e-17
3735.00,-2.60225e-17,3.79321e-17,-1.14449e-17,3.79321e-17
3735.25,-1.16443e-17,3.78931e-17,3.79234e-18,3.78931e-17
3735.50,1.81270e-17,3.77886e-17,3.37562e-17,3.77886e-17
3735.75,7.58993e-18,3.75798e-17,2.23571e-17,3.75798e-17
3736.00,-9.72284e-18,3.73549e-17,4.01829e-18,3.73549e-17
3736.25,-2.37326e-17,3.71332e-17,-1.09894e-17,3.71332e-17
3736.50,-2.19728e-17,3.69356e-17,-9.99115e-18,3.69356e-17
3736.75,1.00632e-17,3.67973e-17,2.18736e-17,3.67973e-17
3737.00,1.02556e-17,3.66868e-17,2.21719e-17,3.66868e-17
3737.25,1.51473e-18,3.65889e-17,1.36592e-17,3.65889e-17
3737.50,-7.31932e-18,3.65038e-17,5.17440e-18,3.65038e-17
3737.75,6.76953e-18,3.64447e-17,1.98686e-17,3.64447e-17
3738.00,-9.48822e-18,3.63723e-17,4.07741e-18,3.63723e-17
3738.25,-1.47721e-17,3.62455e-17,-1.29005e-18,3.62455e-17
3738.50,-2.35623e-18,3.61206e-17,1.10566e-17,3.61206e-17
3738.75,2.55737e-17,3.60103e-17,3.90580e-17,3.60103e-17
3739.00,3.39314e-17,3.59293e-17,4.77747e-17,3.59293e-17
3739.25,-3.43372e-17,3.58400e-17,-2.02222e-17,3.58400e-17
3739.50,-6.97276e-18,3.57863e-17,7.76984e-18,3.57863e-17
3739.75,3.35680e-17,3.57834e-17,4.94485e-17,3.57834e-17
3740.00,4.30302e-17,3.58424e-17,6.06788e-17,3.58424e-17
3740.25,-1.35972e-17,3.60121e-17,6.95861e-18,3.60121e-17
3740.50,-2.56029e-18,3.58724e-17,1.77296e-17,3.58724e-17
3740.75,-1.14029e-17,3.55734e-17,6.98532e-18,3.55734e-17
3741.00,-3.67922e-17,3.51889e-17,-2.11691e-17,3.51889e-17
3741.25,-8.03140e-17,3.47930e-17,-6.75541e-17,3.47930e-17
3741.50,4.55677e-18,3.45748e-17,1.62497e-17,3.45748e-17
3741.75,2.52927e-17,3.45231e-17,3.75883e-17,3.45231e-17
3742.00,2.23935e-17,3.44989e-17,3.55653e-17,3.44989e-17
3742.25,5.49479e-18,3.44690e-17,1.94837e-17,3.44690e-17
3742.50,-3.62302e-18,3.43647e-17,1.04276e-17,3.43647e-17
3742.75,-2.77557e-17,3.41924e-17,-1.43345e-17,3.41924e-17
3743.00,-4.22795e-17,3.39977e-17,-2.97163e-17,3.39977e-17
3743.25,-3.92481e-17,3.38035e-17,-2.75434e-17,3.38035e-17
3743.50,-1.16546e-17,3.36233e-17,-6.70321e-19,3.36233e-17
3743.75,9.20415e-17,3.34956e-17,1.02829e-16,3.34956e-17
3744.00,-7.20459e-18,3.34468e-17,4.17424e-18,3.34468e-17
3744.25,-3.52258e-17,3.34749e-17,-2.24855e-17,3.34749e-17
3744.50,-2.83284e-17,3.35524e-17,-1.37275e-17,3.35524e-17
3744.75,-4.16337e-18,3.36655e-17,1.26681e-17,3.36655e-17
3745.00,1.38397e-17,3.35885e-17,3.09630e-17,3.35885e-17
3745.25,2.50765e-18,3.32720e-17,1.74801e-17,3.32720e-17
3745.50,-8.82466e-18,3.29663e-17,4.11405e-18,3.29663e-17
3745.75,-1.92280e-17,3.27032e-17,-7.89124e-18,3.27032e-17
3746.00,-2.89358e-17,3.25317e-17,-1.82821e-17,3.25317e-17
3746.25,-1.60547e-17,3.24200e-17,-5.48932e-18,3.24200e-17
3746.50,-1.22569e-17,3.23221e-17,-1.64378e-18,3.23221e-17
3746.75,-4.61926e-18,3.22479e-17,6.27558e-18,3.22479e-17
3747.00,9.55409e-19,3.22091e-17,1.24796e-17,3.22091e-17
3747.25,-3.78723e-17,3.22850e-17,-2.45651e-17,3.22850e-17
3747.50,5.20813e-17,3.23658e-17,6.72266e-17,3.23658e-17
3747.75,2.15643e-17,3.23088e-17,3.71471e-17,3.23088e-17
3748.00,-6.85945e-18,3.21718e-17,8.34202e-18,3.21718e-17
3748.25,8.31858e-18,3.19657e-17,2.24297e-17,3.19657e-17
3748.50,-1.07011e-17,3.16888e-17,1.60021e-18,3.16888e-17
3748.75,-1.23908e-17,3.14967e-17,-1.04174e-18,3.14967e-17
3749.00,-2.05525e-17,3.13527e-17,-9.67498e-18,3.13527e-17
3749.25,-2.62851e-17,3.12368e-17,-1.56014e-17,3.12368e-17
3749.50,-2.01368e-17,3.11378e-17,-9.48353e-18,3.11378e-17
3749.75,-2.05513e-17,3.10441e-17,-9.88092e-18,3.10441e-17
3750.00,-1.70186e-18,3.09510e-17,8.98599e-18,3.09510e-17
3750.25,2.49147e-17,3.08630e-17,3.56664e-17,3.08630e-17
3750.50,4.44796e-17,3.07832e-17,5.53737e-17,3.07832e-17
3750.75,1.91661e-17,3.07249e-17,3.04167e-17,3.07249e-17
3751.00,1.29653e-17,3.06926e-17,2.48310e-17,3.06926e-17
3751.25,8.23788e-18,3.06470e-17,2.05819e-17,3.06470e-17
3751.50,5.33662e-18,3.05814e-17,1.79510e-17,3.05814e-17
3751.75,2.53313e-18,3.04871e-17,1.51254e-17,3.04871e-17
3752.00,-1.63750e-17,3.03237e-17,-4.50779e-18,3.03237e-17
3752.25,4.60927e-18,3.01678e-17,1.58271e-17,3.01678e-17
3752.50,4.20055e-18,3.00482e-17,1.51315e-17,3.00482e-17
3752.75,2.40315e-18,2.99453e-17,1.32091e-17,2.99453e-17
3753.00,7.18091e-18,2.98532e-17,1.79667e-17,2.98532e-17
3753.25,-2.50061e-17,2.97653e-17,-1.42022e-17,2.97653e-17
3753.50,-4.06256e-18,2.96765e-17,6.74883e-18,2.96765e-17
3753.75,3.60850e-18,2.95879e-17,1.44270e-17,2.95879e-17
3754.00,6.84493e-18,2.95005e-17,1.76758e-17,2.95005e-17
3754.25,1.57738e-17,2.94152e-17,2.66330e-17,2.94152e-17
3754.50,-3.42131e-17,2.93469e-17,-2.31582e-17,2.93469e-17
3754.75,-4.12600e-17,2.93060e-17,-2.97349e-17,2.93060e-17
3755.00,-2.72870e-17,2.92901e-17,-1.50405e-17,2.92901e-17
3755.25,-5.14430e-18,2.92924e-17,8.00546e-18,2.92924e-17
3755.50,-8.84363e-18,2.93141e-17,5.40450e-18,2.93141e-17
3755.75,5.25433e-17,2.92425e-17,6.69356e-17,2.92425e-17
3756.00,3.89736e-17,2.90691e-17,5.24701e-17,2.90691e-17
3756.25,3.42501e-18,2.88774e-17,1.58388e-17,2.88774e-17
3756.50,-3.54437e-17,2.86947e-17,-2.40218e-17,2.86947e-17
3756.75,-7.31818e-18,2.85667e-17,3.66054e-18,2.85667e-17
3757.00,-2.84619e-17,2.84775e-17,-1.75368e-17,2.84775e-17
3757.25,3.08396e-18,2.83924e-17,1.39906e-17,2.83924e-17
3757.50,1.34813e-17,2.83090e-17,2.43830e-17,2.83090e-17
3757.75,-4.34736e-17,2.82262e-17,-3.25747e-17,2.82262e-17
3758.00,1.94018e-17,2.81460e-17,3.03203e-17,2.81460e-17
3758.25,-1.28883e-17,2.80708e-17,-1.90384e-18,2.80708e-17
3758.50,-5.39035e-18,2.80065e-17,5.76631e-18,2.80065e-17
3758.75,1.32449e-17,2.79516e-17,2.46626e-17,2.79516e-17
3759.00,1.15764e-19,2.79080e-17,1.19056e-17,2.79080e-17
3759.25,2.07697e-17,2.78545e-17,3.28282e-17,2.78545e-17
3759.50,9.43254e-18,2.78003e-17,2.17505e-17,2.78003e-17
3759.75,-2.14422e-19,2.77579e-17,1.24780e-17,2.77579e-17
3760.00,-6.85618e-19,2.77187e-17,1.24081e-17,2.77187e-17
3760.25,2.86276e-17,2.76516e-17,4.18359e-17,2.76516e-17
3760.50,1.12694e-17,2.75191e-17,2.39229e-17,2.75191e-17
3760.75,2.69709e-17,2.73810e-17,3.90122e-17,2.73810e-17
3761.00,1.62082e-17,2.72500e-17,2.77070e-17,2.72500e-17
3761.25,-3.32669e-17,2.71338e-17,-2.21629e-17,2.71338e-17
3761.50,-4.47376e-17,2.70396e-17,-3.38101e-17,2.70396e-17
3761.75,1.94135e-17,2.69603e-17,3.03124e-17,2.69603e-17
3762.00,2.63695e-17,2.68829e-17,3.72560e-17,2.68829e-17
3762.25,4.75693e-18,2.68064e-17,1.56386e-17,2.68064e-17
3762.50,-3.13738e-17,2.67305e-17,-2.04950e-17,2.67305e-17
3762.75,1.29526e-17,2.66560e-17,2.38383e-17,2.66560e-17
3763.00,-8.43744e-18,2.65807e-17,2.44506e-18,2.65807e-17
3763.25,-1.91963e-17,2.65058e-17,-8.31704e-18,2.65058e-17
3763.50,-1.69194e-17,2.64313e-17,-6.04332e-18,2.64313e-17
3763.75,4.82523e-18,2.63573e-17,1.57013e-17,2.63573e-17
3764.00,1.47568e-17,2.62844e-17,2.56399e-17,2.62844e-17
3764.25,-1.04487e-17,2.62144e-17,4.68028e-19,2.62144e-17
3764.50,-2.69405e-17,2.61582e-17,-1.58548e-17,2.61582e-17
3764.75,-3.05431e-17,2.61222e-17,-1.90874e-17,2.61222e-17
3765.00,-2.92055e-17,2.61476e-17,-1.67578e-17,2.61476e-17
3765.25,-9.03923e-18,2.61491e-17,4.15720e-18,2.61491e-17
3765.50,-4.82981e-18,2.60618e-17,8.20674e-18,2.60618e-17
3765.75,6.92722e-18,2.59426e-17,1.94737e-17,2.59426e-17
3766.00,2.94683e-17,2.58104e-17,4.13879e-17,2.58104e-17
3766.25,-3.46076e-17,2.57007e-17,-2.30903e-17,2.57007e-17
3766.50,2.85315e-17,2.56400e-17,4.01433e-17,2.56400e-17
3766.75,1.93465e-17,2.55841e-17,3.10986e-17,2.55841e-17
3767.00,-5.26087e-18,2.55182e-17,6.52559e-18,2.55182e-17
3767.25,1.53296e-18,2.54258e-17,1.30801e-17,2.54258e-17
3767.50,-4.20450e-17,2.53174e-17,-3.09050e-17,2.53174e-17
3767.75,-3.04564e-17,2.52380e-17,-1.94327e-17,2.52380e-17
3768.00,-3.49726e-17,2.51656e-17,-2.39969e-17,2.51656e-17
3768.25,-4.49821e-17,2.50980e-17,-3.40099e-17,2.50980e-17
3768.50,-3.13795e-17,2.50325e-17,-2.03937e-17,2.50325e-17
3768.75,5.68117e-18,2.49679e-17,1.66856e-17,2.49679e-17
3769.00,2.44380e-17,2.49027e-17,3.54518e-17,2.49027e-17
3769.25,1.50751e-17,2.48381e-17,2.60983e-17,2.48381e-17
3769.50,-1.56839e-17,2.47739e-17,-4.65131e-18,2.47739e-17
3769.75,-1.52068e-17,2.47109e-17,-4.15567e-18,2.47109e-17
3770.00,-1.69836e-17,2.46480e-17,-5.91671e-18,2.46480e-17
3770.25,8.91029e-18,2.45858e-17,1.99982e-17,2.45858e-17
3770.50,2.78150e-17,2.45279e-17,3.89644e-17,2.45279e-17
3770.75,2.36411e-17,2.44765e-17,3.49145e-17,2.44765e-17
3771.00,-6.80448e-18,2.44561e-17,4.90506e-18,2.44561e-17
3771.25,-6.38641e-18,2.44225e-17,5.62587e-18,2.44225e-17
3771.50,-1.31786e-17,2.43597e-17,-1.16361e-18,2.43597e-17
3771.75,-1.60978e-17,2.42777e-17,-4.27891e-18,2.42777e-17
3772.00,-1.81465e-18,2.41812e-17,9.65753e-18,2.41812e-17
3772.25,-3.81302e-19,2.40984e-17,1.08807e-17,2.40984e-17
3772.50,9.54573e-18,2.40356e-17,2.07998e-17,2.40356e-17
3772.75,1.47328e-17,2.39812e-17,2.60626e-17,2.39812e-17
3773.00,8.65933e-18,2.39346e-17,2.01417e-17,2.39346e-17
3773.25,-2.99672e-17,2.39005e-17,-1.82065e-17,2.39005e-17
3773.50,2.23628e-17,2.38738e-17,3.44756e-17,2.38738e-17
3773.75,-1.49147e-17,2.38385e-17,-2.54096e-18,2.38385e-17
3774.00,-2.92795e-17,2.38021e-17,-1.66584e-17,2.38021e-17
3774.25,-5.09618e-18,2.37628e-17,7.74019e-18,2.37628e-17
3774.50,1.21676e-17,2.37097e-17,2.50754e-17,2.37097e-17
3774.75,-1.76359e-18,2.36001e-17,1.06340e-17,2.36001e-17
3775.00,-5.25047e-18,2.34988e-17,6.72009e-18,2.34988e-17
3775.25,-1.28282e-17,2.34314e-17,-9.40175e-19,2.34314e-17
3775.50,-3.01373e-17,2.34187e-17,-1.77761e-17,2.34187e-17
3775.75,3.11437e-17,2.35990e-17,4.59668e-17,2.35990e-17
3776.00,5.05706e-17,2.37221e-17,6.72829e-17,2.37221e-17
3776.25,2.33427e-17,2.36899e-17,4.03278e-17,2.36899e-17
3776.50,-1.28194e-17,2.35390e-17,3.19680e-18,2.35390e-17
3776.75,-1.23380e-17,2.32757e-17,1.54534e-18,2.32757e-17
3777.00,-1.69255e-17,2.30529e-17,-4.74551e-18,2.30529e-17
3777.25,3.30347e-18,2.29469e-17,1.49829e-17,2.29469e-17
3777.50,1.59701e-17,2.28684e-17,2.74299e-17,2.28684e-17
3777.75,2.10828e-17,2.28116e-17,3.25395e-17,2.28116e-17
3778.00,2.60648e-17,2.27789e-17,3.77559e-17,2.27789e-17
3778.25,-1.18256e-17,2.27931e-17,5.73912e-19,2.27931e-17
3778.50,-1.94033e-17,2.27960e-17,-6.41534e-18,2.27960e-17
3778.75,-1.79891e-17,2.27777e-17,-4.63209e-18,2.27777e-17
3779.00,-1.17651e-17,2.27323e-17,1.67920e-18,2.27323e-17
3779.25,-2.52139e-18,2.26561e-17,1.06891e-17,2.26561e-17
3779.50,-1.51444e-17,2.25411e-17,-2.56778e-18,2.25411e-17
3779.75,-7.37378e-18,2.24335e-17,4.64335e-18,2.24335e-17
3780.00,1.59864e-18,2.23400e-17,1.31974e-17,2.23400e-17
3780.25,9.98622e-19,2.22690e-17,1.24058e-17,2.22690e-17
3780.50,-1.07451e-17,2.22145e-17,6.33821e-19,2.22145e-17
3780.75,-1.04463e-17,2.21630e-17,9.31987e-19,2.21630e-17
3781.00,1.12170e-18,2.21138e-17,1.25183e-17,2.21138e-17
3781.25,8.43367e-18,2.20703e-17,1.99030e-17,2.20703e-17
3781.50,-1.34327e-17,2.20402e-17,-1.75734e-18,2.20402e-17
3781.75,-1.40566e-18,2.20624e-17,1.10090e-17,2.20624e-17
3782.00,3.06377e-18,2.20868e-17,1.62386e-17,2.20868e-17
3782.25,6.11227e-18,2.20849e-17,1.97726e-17,2.20849e-17
3782.50,5.38114e-18,2.20461e-17,1.91423e-17,2.20461e-17
3782.75,-1.14051e-17,2.19365e-17,1.72086e-18,2.19365e-17
3783.00,-3.68056e-17,2.18034e-17,-2.45587e-17,2.18034e-17
3783.25,-2.62230e-17,2.17096e-17,-1.44516e-17,2.17096e-17
3783.50,-9.60755e-18,2.16356e-17,1.88747e-18,2.16356e-17
3783.75,3.28268e-18,2.15790e-17,1.46762e-17,2.15790e-17
3784.00,-1.18567e-17,2.15315e-17,-4.74809e-19,2.15315e-17
3784.25,-1.16389e-17,2.14854e-17,-2.57122e-19,2.14854e-17
3784.50,-9.42148e-18,2.14397e-17,1.96234e-18,2.14397e-17
3784.75,-9.61740e-18,2.13972e-17,1.79772e-18,2.13972e-17
3785.00,-1.55424e-17,2.13599e-17,-4.04579e-18,2.13599e-17
3785.25,1.90175e-17,2.13926e-17,3.13127e-17,2.13926e-17
3785.50,-5.61040e-19,2.15032e-17,1.33410e-17,2.15032e-17
3785.75,-1.27947e-17,2.15901e-17,2.47569e-18,2.15901e-17
3786.00,-9.90120e-18,2.16088e-17,6.02761e-18,2.16088e-17
3786.25,2.58332e-17,2.14688e-17,4.07583e-17,2.14688e-17
3786.50,-2.96726e-17,2.12495e-17,-1.65726e-17,2.12495e-17
3786.75,-3.18369e-17,2.11241e-17,-1.95815e-17,2.11241e-17
3787.00,-5.11237e-18,2.10279e-17,6.59709e-18,2.10279e-17
3787.25,3.55976e-17,2.09550e-17,4.70004e-17,2.09550e-17
3787.50,4.32249e-17,2.08992e-17,5.44942e-17,2.08992e-17
3787.75,-2.69123e-18,2.08529e-17,8.54023e-18,2.08529e-17
3788.00,-2.56155e-20,2.08077e-17,1.11793e-17,2.08077e-17
3788.25,1.23560e-17,2.07630e-17,2.35371e-17,2.07630e-17
3788.50,2.24673e-17,2.07185e-17,3.36249e-17,2.07185e-17
3788.75,8.32384e-18,2.06743e-17,1.94582e-17,2.06743e-17
3789.00,-9.98598e-18,2.06301e-17,1.12484e-18,2.06301e-17
3789.25,-3.41098e-18,2.05861e-17,7.67623e-18,2.05861e-17
3789.50,9.23386e-18,2.05422e-17,2.02977e-17,2.05422e-17
3789.75,1.54008e-17,2.04985e-17,2.64417e-17,2.04985e-17
3790.00,2.18006e-17,2.04565e-17,3.28350e-17,2.04565e-17
3790.25,-2.43643e-18,2.04222e-17,8.66910e-18,2.04222e-17
3790.50,6.03095e-19,2.04017e-17,1.19199e-17,2.04017e-17
3790.75,1.78092e-17,2.03921e-17,2.94468e-17,2.03921e-17
3791.00,2.69471e-17,2.03940e-17,3.90232e-17,2.03940e-17
3791.25,1.25030e-17,2.03555e-17,2.45979e-17,2.03555e-17
3791.50,2.26195e-18,2.02895e-17,1.40923e-17,2.02895e-17
3791.75,-9.24422e-18,2.02374e-17,2.46276e-18,2.02374e-17
3792.00,-1.88880e-17,2.02061e-17,-7.09180e-18,2.02061e-17
