wavelength,flux,flux_err,flux_noskysub,flux_err_noskysub
3725.50,-3.76852e-17,4.64676e-17,-2.63667e-17,4.64676e-17
3725.75,-2.40067e-18,4.63196e-17,8.90302e-18,4.63196e-17
3726.00,7.11911e-17,4.61760e-17,8.24864e-17,4.61760e-17
3726.25,4.94717e-17,4.60306e-17,6.07540e-17,4.60306e-17
3726.50,1.11780e-17,4.58845e-17,2.24448e-17,4.58845e-17
3726.75,-6.47879e-18,4.57388e-17,4.77233e-18,4.57388e-17
3727.00,2.34559e-17,4.55938e-17,3.46914e-17,4.55938e-17
3727.25,-1.53252e-17,4.54545e-17,-4.09692e-18,4.54545e-17
3727.50,2.71803e-17,4.53108e-17,3.83928e-17,4.53108e-17
3727.75,4.04816e-17,4.51681e-17,5.16793e-17,4.51681e-17
3728.00,3.21337e-17,4.50266e-17,4.33230e-17,4.50266e-17
3728.25,8.97980e-18,4.48889e-17,2.01820e-17,4.48889e-17
3728.50,3.48337e-17,4.47716e-17,4.62405e-17,4.47716e-17
3728.75,5.38254e-17,4.46723e-17,6.56580e-17,4.46723e-17
3729.00,4.59710e-17,4.45709e-17,5.81974e-17,4.45709e-17
3729.25,2.26605e-17,4.44551e-17,3.51153e-17,4.44551e-17
3729.50,4.27237e-17,4.42862e-17,5.47925e-17,4.42862e-17
3729.75,5.77708e-17,4.41005e-17,6.92677e-17,4.41005e-17
3730.00,6.32346e-17,4.39418e-17,7.44648e-17,4.39418e-17
3730.25,5.56561e-17,4.37954e-17,6.67471e-17,4.37954e-17
3730.50,3.41592e-17,4.36579e-17,4.52037e-17,4.36579e-17
3730.75,1.90254e-17,4.35271e-17,3.00573e-17,4.35271e-17
3731.00,7.99955e-17,4.33940e-17,9.10145e-17,4.33940e-17
3731.25,9.41715e-17,4.32619e-17,1.05192e-16,4.32619e-17
3731.50,6.31875e-17,4.31357e-17,7.42704e-17,4.31357e-17
3731.75,-2.40351e-17,4.30206e-17,-1.27760e-17,4.30206e-17
3732.00,2.54617e-17,4.29663e-17,3.75241e-17,4.29663e-17
3732.25,6.32062e-17,4.29030e-17,7.60136e-17,4.29030e-17
3732.50,6.79668e-17,4.27987e-17,8.10638e-17,4.27987e-17
3732.75,5.38390e-17,4.26508e-17,6.67415e-17,4.26508e-17
3733.00,4.90948e-17,4.24425e-17,6.11197e-17,4.24425e-17
3733.25,1.28900e-17,4.22493e-17,2.41886e-17,4.22493e-17
3733.50,4.19310e-17,4.21136e-17,5.31602e-17,4.21136e-17
3733.75,4.68203e-17,4.20145e-17,5.83754e-17,4.20145e-17
3734.00,2.52923e-17,4.19466e-17,3.75094e-17,4.19466e-17
3734.25,5.03340e-17,4.19139e-17,6.35719e-17,4.19139e-17
3734.50,5.91115e-17,4.18191e-17,7.26955e-17,4.18191e-17
3734.75,7.16533e-17,4.17269e-17,8.56262e-17,4.17269e-17
3735.00,8.39739e-17,4.16547e-17,9.85514e-17,4.16547e-17
3735.25,9.15834e-17,4.16060e-17,1.07020e-16,4.16060e-17
3735.50,1.86122e-17,4.15012e-17,3.42414e-17,4.15012e-17
3735.75,6.03331e-17,4.12983e-17,7.51003e-17,4.12983e-17
3736.00,7.07829e-17,4.10805e-17,8.45240e-17,4.10805e-17
3736.25,5.72466e-17,4.08658e-17,6.99898e-17,4.08658e-17
3736.50,2.02225e-17,4.06737e-17,3.22041e-17,4.06737e-17
3736.75,9.86673e-17,4.05382e-17,1.10478e-16,4.05382e-17
3737.00,4.40589e-17,4.04247e-17,5.59753e-17,4.04247e-17
3737.25,3.69970e-17,4.03226e-17,4.91415e-17,4.03226e-17
3737.50,5.95390e-17,4.02321e-17,7.20327e-17,4.02321e-17
3737.75,3.08572e-17,4.01672e-17,4.39563e-17,4.01672e-17
3738.00,7.29555e-17,4.00906e-17,8.65211e-17,4.00906e-17
3738.25,8.50734e-17,3.99624e-17,9.85554e-17,3.99624e-17
3738.50,7.79876e-17,3.98360e-17,9.14004e-17,3.98360e-17
3738.75,5.07527e-17,3.97230e-17,6.42369e-17,3.97230e-17
3739.00,-2.31674e-17,3.96393e-17,-9.32413e-18,3.96393e-17
3739.25,4.17004e-17,3.95465e-17,5.58154e-17,3.95465e-17
3739.50,6.49070e-17,3.94849e-17,7.96496e-17,3.94849e-17
3739.75,4.29410e-17,3.94692e-17,5.88215e-17,3.94692e-17
3740.00,-3.31967e-17,3.95099e-17,-1.55481e-17,3.95099e-17
3740.25,1.73130e-17,3.96550e-17,3.78688e-17,3.96550e-17
3740.50,4.24310e-17,3.95154e-17,6.27208e-17,3.95154e-17
3740.75,4.24377e-17,3.92314e-17,6.08259e-17,3.92314e-17
3741.00,3.42076e-17,3.88702e-17,4.98307e-17,3.88702e-17
3741.25,4.19310e-17,3.85002e-17,5.46909e-17,3.85002e-17
3741.50,7.56417e-17,3.82931e-17,8.73346e-17,3.82931e-17
3741.75,5.01775e-17,3.82335e-17,6.24731e-17,3.82335e-17
3742.00,3.10020e-17,3.81988e-17,4.41738e-17,3.81988e-17
3742.25,2.02889e-17,3.81589e-17,3.42778e-17,3.81589e-17
3742.50,4.39217e-20,3.80539e-17,1.40946e-17,3.80539e-17
3742.75,-7.90364e-18,3.78874e-17,5.51758e-18,3.78874e-17
3743.00,2.70654e-17,3.76989e-17,3.96287e-17,3.76989e-17
3743.25,5.35237e-17,3.75110e-17,6.52283e-17,3.75110e-17
3743.50,5.85802e-17,3.73358e-17,6.95645e-17,3.73358e-17
3743.75,8.99612e-17,3.72112e-17,1.00749e-16,3.72112e-17
3744.00,6.87093e-17,3.71552e-17,8.00882e-17,3.71552e-17
3744.25,5.19868e-17,3.71677e-17,6.47271e-17,3.71677e-17
3744.50,4.66173e-17,3.72249e-17,6.12183e-17,3.72249e-17
3744.75,6.07222e-17,3.73145e-17,7.75537e-17,3.73145e-17
3745.00,7.28743e-17,3.72360e-17,8.99976e-17,3.72360e-17
3745.25,4.70108e-17,3.69382e-17,6.19833e-17,3.69382e-17
3745.50,2.94127e-17,3.66504e-17,4.23515e-17,3.66504e-17
3745.75,2.92277e-17,3.64014e-17,4.05645e-17,3.64014e-17
3746.00,6.90751e-17,3.62360e-17,7.97288e-17,3.62360e-17
3746.25,6.31895e-17,3.61257e-17,7.37549e-17,3.61257e-17
3746.50,5.77366e-17,3.60252e-17,6.83498e-17,3.60252e-17
3746.75,5.03010e-17,3.59461e-17,6.11958e-17,3.59461e-17
3747.00,4.18504e-17,3.58988e-17,5.33745e-17,3.58988e-17
3747.25,3.69060e-17,3.59568e-17,5.02132e-17,3.59568e-17
3747.50,4.36080e-17,3.60186e-17,5.87533e-17,3.60186e-17
3747.75,9.42071e-17,3.59550e-17,1.09790e-16,3.59550e-17
3748.00,1.10909e-16,3.58197e-17,1.26111e-16,3.58197e-17
3748.25,6.40316e-17,3.56224e-17,7.81428e-17,3.56224e-17
3748.50,2.97501e-17,3.53651e-17,4.20514e-17,3.53651e-17
3748.75,5.43841e-17,3.51813e-17,6.57332e-17,3.51813e-17
3749.00,5.51375e-17,3.50402e-17,6.60150e-17,3.50402e-17
3749.25,5.42560e-17,3.49244e-17,6.49396e-17,3.49244e-17
3749.50,7.30248e-17,3.48241e-17,8.36781e-17,3.48241e-17
3749.75,5.37141e-17,3.47315e-17,6.43844e-17,3.47315e-17
3750.00,6.01477e-17,3.46361e-17,7.08355e-17,3.46361e-17
3750.25,6.73910e-17,3.45455e-17,7.81427e-17,3.45455e-17
3750.50,6.84731e-17,3.44621e-17,7.93672e-17,3.44621e-17
3750.75,4.55773e-17,3.43995e-17,5.68279e-17,3.43995e-17
3751.00,5.13267e-17,3.43608e-17,6.31924e-17,3.43608e-17
3751.25,5.57089e-17,3.43081e-17,6.80529e-17,3.43081e-17
3751.50,4.53978e-17,3.42375e-17,5.80122e-17,3.42375e-17
3751.75,2.46655e-17,3.41414e-17,3.72578e-17,3.41414e-17
3752.00,4.16061e-17,3.39860e-17,5.34734e-17,3.39860e-17
3752.25,3.41742e-17,3.38363e-17,4.53921e-17,3.38363e-17
3752.50,5.22135e-17,3.37178e-17,6.31444e-17,3.37178e-17
3752.75,6.57757e-17,3.36142e-17,7.65817e-17,3.36142e-17
3753.00,6.06628e-17,3.35203e-17,7.14486e-17,3.35203e-17
3753.25,7.85596e-17,3.34335e-17,8.93634e-17,3.34335e-17
3753.50,9.36897e-17,3.33428e-17,1.04501e-16,3.33428e-17
3753.75,8.35624e-17,3.32522e-17,9.43809e-17,3.32522e-17
3754.00,5.73081e-17,3.31626e-17,6.81390e-17,3.31626e-17
3754.25,2.05566e-17,3.30757e-17,3.14158e-17,3.30757e-17
3754.50,3.98127e-17,3.30061e-17,5.08675e-17,3.30061e-17
3754.75,5.36049e-17,3.29580e-17,6.51300e-17,3.29580e-17
3755.00,4.74517e-17,3.29322e-17,5.96982e-17,3.29322e-17
3755.25,3.21177e-17,3.29226e-17,4.52675e-17,3.29226e-17
3755.50,4.37793e-17,3.29320e-17,5.80275e-17,3.29320e-17
3755.75,4.11903e-17,3.28586e-17,5.55825e-17,3.28586e-17
3756.00,5.30274e-17,3.26928e-17,6.65238e-17,3.26928e-17
3756.25,4.85218e-17,3.25109e-17,6.09355e-17,3.25109e-17
3756.50,2.77763e-17,3.23372e-17,3.91982e-17,3.23372e-17
3756.75,6.72829e-17,3.22146e-17,7.82617e-17,3.22146e-17
3757.00,7.55662e-17,3.21251e-17,8.64912e-17,3.21251e-17
3757.25,5.85579e-17,3.20381e-17,6.94646e-17,3.20381e-17
3757.50,3.55535e-17,3.19528e-17,4.64551e-17,3.19528e-17
3757.75,1.75194e-17,3.18680e-17,2.84182e-17,3.18680e-17
3758.00,3.74245e-17,3.17891e-17,4.83430e-17,3.17891e-17
3758.25,2.76949e-17,3.17111e-17,3.86794e-17,3.17111e-17
3758.50,2.48541e-17,3.16429e-17,3.60108e-17,3.16429e-17
3758.75,3.28203e-17,3.15830e-17,4.42379e-17,3.15830e-17
3759.00,6.18272e-17,3.15341e-17,7.36171e-17,3.15341e-17
3759.25,1.37732e-17,3.14780e-17,2.58317e-17,3.14780e-17
3759.50,3.92298e-17,3.14189e-17,5.15477e-17,3.14189e-17
3759.75,4.65558e-17,3.13702e-17,5.92482e-17,3.13702e-17
3760.00,4.20052e-17,3.13244e-17,5.50989e-17,3.13244e-17
3760.25,8.80598e-17,3.12559e-17,1.01268e-16,3.12559e-17
3760.50,3.93199e-17,3.11292e-17,5.19734e-17,3.11292e-17
3760.75,4.85324e-17,3.09961e-17,6.05736e-17,3.09961e-17
3761.00,5.71424e-17,3.08693e-17,6.86412e-17,3.08693e-17
3761.25,5.06625e-17,3.07557e-17,6.17665e-17,3.07557e-17
3761.50,5.25488e-17,3.06643e-17,6.34763e-17,3.06643e-17
3761.75,3.18488e-17,3.05840e-17,4.27476e-17,3.05840e-17
3762.00,2.05617e-17,3.05047e-17,3.14482e-17,3.05047e-17
3762.25,2.09829e-17,3.04264e-17,3.18645e-17,3.04264e-17
3762.50,3.77028e-17,3.03487e-17,4.85817e-17,3.03487e-17
3762.75,9.69430e-18,3.02752e-17,2.05800e-17,3.02752e-17
3763.00,3.33902e-17,3.01980e-17,4.42727e-17,3.01980e-17
3763.25,4.60895e-17,3.01212e-17,5.69688e-17,3.01212e-17
3763.50,5.02043e-17,3.00447e-17,6.10804e-17,3.00447e-17
3763.75,5.08337e-17,2.99698e-17,6.17098e-17,2.99698e-17
3764.00,2.58767e-17,2.98971e-17,3.67598e-17,2.98971e-17
3764.25,6.05831e-17,2.98247e-17,7.14998e-17,2.98247e-17
3764.50,7.85612e-17,2.97645e-17,8.96469e-17,2.97645e-17
3764.75,7.51730e-17,2.97222e-17,8.66286e-17,2.97222e-17
3765.00,7.54869e-17,2.97357e-17,8.79346e-17,2.97357e-17
3765.25,2.94399e-17,2.97277e-17,4.26363e-17,2.97277e-17
3765.50,3.62588e-17,2.96402e-17,4.92953e-17,2.96402e-17
3765.75,5.72100e-17,2.95249e-17,6.97565e-17,2.95249e-17
3766.00,7.86075e-17,2.93983e-17,9.05271e-17,2.93983e-17
3766.25,6.96584e-17,2.92941e-17,8.11756e-17,2.92941e-17
3766.50,7.28304e-17,2.92308e-17,8.44422e-17,2.92308e-17
3766.75,3.79153e-17,2.91712e-17,4.96675e-17,2.91712e-17
3767.00,1.28766e-17,2.91030e-17,2.46631e-17,2.91030e-17
3767.25,4.38449e-17,2.90119e-17,5.53921e-17,2.90119e-17
3767.50,6.37980e-18,2.89094e-17,1.75199e-17,2.89094e-17
3767.75,4.03549e-17,2.88294e-17,5.13786e-17,2.88294e-17
3768.00,4.10591e-17,2.87557e-17,5.20349e-17,2.87557e-17
3768.25,2.43953e-17,2.86863e-17,3.53675e-17,2.86863e-17
3768.50,3.12578e-17,2.86198e-17,4.22436e-17,2.86198e-17
3768.75,5.49069e-17,2.85550e-17,6.59114e-17,2.85550e-17
3769.00,4.95099e-17,2.84878e-17,6.05237e-17,2.84878e-17
3769.25,2.68596e-17,2.84212e-17,3.78827e-17,2.84212e-17
3769.50,6.70380e-19,2.83550e-17,1.17029e-17,2.83550e-17
3769.75,4.62544e-17,2.82919e-17,5.73056e-17,2.82919e-17
3770.00,8.12847e-17,2.82279e-17,9.23516e-17,2.82279e-17
3770.25,5.13385e-17,2.81636e-17,6.24264e-17,2.81636e-17
3770.50,3.19649e-17,2.81031e-17,4.31142e-17,2.81031e-17
3770.75,5.23701e-17,2.80482e-17,6.36435e-17,2.80482e-17
3771.00,-2.72064e-18,2.80231e-17,8.98890e-18,2.80231e-17
3771.25,8.83585e-18,2.79842e-17,2.08481e-17,2.79842e-17
3771.50,2.66360e-17,2.79194e-17,3.86510e-17,2.79194e-17
3771.75,4.00397e-17,2.78379e-17,5.18586e-17,2.78379e-17
3772.00,3.62166e-17,2.77443e-17,4.76888e-17,2.77443e-17
3772.25,6.59114e-17,2.76648e-17,7.71734e-17,2.76648e-17
3772.50,5.33080e-17,2.76002e-17,6.45621e-17,2.76002e-17
3772.75,4.66553e-17,2.75430e-17,5.79851e-17,2.75430e-17
3773.00,4.40631e-17,2.74925e-17,5.55454e-17,2.74925e-17
3773.25,3.33229e-17,2.74542e-17,4.50836e-17,2.74542e-17
3773.50,4.01504e-17,2.74229e-17,5.22632e-17,2.74229e-17
3773.75,5.21707e-17,2.73824e-17,6.45445e-17,2.73824e-17
3774.00,4.06700e-17,2.73409e-17,5.32911e-17,2.73409e-17
3774.25,9.71674e-18,2.72970e-17,2.25531e-17,2.72970e-17
3774.50,3.60037e-17,2.72431e-17,4.89115e-17,2.72431e-17
3774.75,-2.45301e-18,2.71390e-17,9.94455e-18,2.71390e-17
3775.00,1.70418e-17,2.70412e-17,2.90124e-17,2.70412e-17
3775.25,4.18081e-17,2.69730e-17,5.36961e-17,2.69730e-17
3775.50,4.67898e-17,2.69524e-17,5.91510e-17,2.69524e-17
3775.75,4.51490e-17,2.71024e-17,5.99721e-17,2.71024e-17
3776.00,4.12741e-17,2.72003e-17,5.79864e-17,2.72003e-17
3776.25,5.48476e-17,2.71628e-17,7.18327e-17,2.71628e-17
3776.50,6.15820e-17,2.70219e-17,7.75982e-17,2.70219e-17
3776.75,2.75613e-17,2.67839e-17,4.14446e-17,2.67839e-17
3777.00,3.75731e-17,2.65833e-17,4.97530e-17,2.65833e-17
3777.25,5.75966e-20,2.64819e-17,1.17371e-17,2.64819e-17
3777.50,1.90591e-18,2.64044e-17,1.33657e-17,2.64044e-17
3777.75,3.31172e-17,2.63459e-17,4.45738e-17,2.63459e-17
3778.00,5.04835e-17,2.63096e-17,6.21746e-17,2.63096e-17
3778.25,3.05566e-17,2.63142e-17,4.29561e-17,2.63142e-17
3778.50,1.30377e-17,2.63077e-17,2.60257e-17,2.63077e-17
3778.75,2.16300e-17,2.62828e-17,3.49870e-17,2.62828e-17
3779.00,5.77545e-17,2.62344e-17,7.11988e-17,2.62344e-17
3779.25,7.67852e-17,2.61613e-17,8.99957e-17,2.61613e-17
3779.50,6.29000e-17,2.60536e-17,7.54766e-17,2.60536e-17
3779.75,8.57759e-17,2.59515e-17,9.77930e-17,2.59515e-17
3780.00,8.72466e-17,2.58617e-17,9.88453e-17,2.58617e-17
3780.25,3.17022e-17,2.57916e-17,4.31094e-17,2.57916e-17
3780.50,2.91110e-17,2.57383e-17,4.04898e-17,2.57383e-17
3780.75,3.01085e-17,2.56851e-17,4.14868e-17,2.56851e-17
3781.00,1.86944e-17,2.56338e-17,3.00910e-17,2.56338e-17
3781.25,1.40289e-17,2.55876e-17,2.54983e-17,2.55876e-17
3781.50,4.76353e-17,2.55537e-17,5.93107e-17,2.55537e-17
3781.75,1.65717e-17,2.55663e-17,2.89863e-17,2.55663e-17
3782.00,5.66518e-18,2.55789e-17,1.88400e-17,2.55789e-17
3782.25,2.94600e-17,2.55688e-17,4.31203e-17,2.55688e-17
3782.50,6.56754e-17,2.55269e-17,7.94365e-17,2.55269e-17
3782.75,2.83942e-17,2.54253e-17,4.15201e-17,2.54253e-17
3783.00,6.22600e-17,2.53035e-17,7.45070e-17,2.53035e-17
3783.25,4.44396e-17,2.52144e-17,5.62110e-17,2.52144e-17
3783.50,3.47284e-17,2.51424e-17,4.62234e-17,2.51424e-17
3783.75,4.62692e-17,2.50856e-17,5.76628e-17,2.50856e-17
3784.00,4.75951e-17,2.50385e-17,5.89771e-17,2.50385e-17
3784.25,2.68260e-17,2.49913e-17,3.82078e-17,2.49913e-17
3784.50,4.74438e-17,2.49439e-17,5.88276e-17,2.49439e-17
3784.75,6.47688e-17,2.48993e-17,7.61839e-17,2.48993e-17
3785.00,4.89736e-17,2.48592e-17,6.04703e-17,2.48592e-17
3785.25,3.28136e-17,2.48817e-17,4.51088e-17,2.48817e-17
3785.50,4.37218e-17,2.49690e-17,5.76238e-17,2.49690e-17
3785.75,4.26407e-17,2.50361e-17,5.79110e-17,2.50361e-17
3786.00,3.50929e-17,2.50444e-17,5.10217e-17,2.50444e-17
3786.25,2.88995e-17,2.49166e-17,4.38246e-17,2.49166e-17
3786.50,6.01806e-17,2.47218e-17,7.32806e-17,2.47218e-17
3786.75,8.06530e-17,2.46063e-17,9.29084e-17,2.46063e-17
3787.00,6.94902e-17,2.45159e-17,8.11997e-17,2.45159e-17
3787.25,3.15277e-17,2.44457e-17,4.29305e-17,2.44457e-17
3787.50,-1.23781e-17,2.43914e-17,-1.10883e-18,2.43914e-17
3787.75,3.22666e-17,2.43451e-17,4.34981e-17,2.43451e-17
3788.00,3.36484e-17,2.42987e-17,4.48534e-17,2.42987e-17
3788.25,2.62713e-17,2.42526e-17,3.74523e-17,2.42526e-17
3788.50,2.03981e-17,2.42069e-17,3.15557e-17,2.42069e-17
3788.75,3.36737e-17,2.41632e-17,4.48081e-17,2.41632e-17
3789.00,3.63090e-17,2.41183e-17,4.74198e-17,2.41183e-17
3789.25,4.98685e-17,2.40730e-17,6.09557e-17,2.40730e-17
3789.50,6.09888e-17,2.40278e-17,7.20526e-17,2.40278e-17
3789.75,5.90050e-17,2.39829e-17,7.00459e-17,2.39829e-17
3790.00,5.31047e-17,2.39416e-17,6.41391e-17,2.39416e-17
3790.25,6.53263e-17,2.39047e-17,7.64319e-17,2.39047e-17
3790.50,4.80400e-17,2.38796e-17,5.93567e-17,2.38796e-17
3790.75,2.31228e-17,2.38639e-17,3.47605e-17,2.38639e-17
3791.00,3.09587e-17,2.38587e-17,4.30347e-17,2.38587e-17
3791.25,1.25219e-18,2.38198e-17,1.33471e-17,2.38198e-17
3791.50,2.07449e-17,2.37560e-17,3.25752e-17,2.37560e-17
3791.75,3.58945e-17,2.37040e-17,4.76015e-17,2.37040e-17
3792.00,4.19807e-17,2.36699e-17,5.37769e-17,2.36699e-17
3792.25,4.82936e-17,2.36672e-17,6.05407e-17,2.36672e-17
3792.50,4.71274e-17,2.36632e-17,5.98133e-17,2.36632e-17
3792.75,4.67296e-17,2.36385e-17,5.96123e-17,2.36385e-17
3793.00,3.83732e-17,2.35898e-17,5.11604e-17,2.35898e-17
3793.25,2.22781e-17,2.35146e-17,3.46465e-17,2.35146e-17
3793.50,5.74904e-17,2.34361e-17,6.93753e-17,2.34361e-17
3793.75,1.42664e-17,2.33835e-17,2.59987e-17,2.33835e-17
